obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccH2O_des,AccCO2_soda,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
205,1510792105,3384,20171115 18:28:24,18:28:24,5,ely_can15_t4_ch3,ozzie,1510792097,0.002046081,2.046080859,4.706868343,284.8694259,214.9787243,19.53728526,25.88895834,0.121333881,3.675803191,0.119152004,0.074662768,321.5125944,28.16712073,28.16712073,3.831968653,64.69127966,2.324230972,3.592804138,1.507737681,-90.2321659,-218.4467906,-12.90452993,-0.070892005,-36.24442491,2.037346973,4.706868343,255.139232,268.0031212,-3.303846397,64.37848201,2.046080859,24.50234183,25.57853636,2.79E-05,115.8931489,0,0,1,0,48108,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.978929,1681.182278,0.840599995,0.160757991,2.7,0.5,0: Broadleaf,2,TRUE,1510792097,284.8694286,265.6142857,25.5747,24.50286071,279.1915,25.02356786,500.0893929,90.78011786,0.099969582,27.0648,27.490225,999.9,0,0,10011.24143,0,7.891562857,19.25503929,292.3460714,272.2861429,1.071848571,265.6142857,24.50286071,2.321674643,2.224373571,19.82756786,19.13892857,1999.978929,0.980001429,0.019998393,0,2.180210714,0,4841.198929,17299.98929,40.0735,40.12032143,39.72971429,38.76532143,39.33003571,1959.980714,39.99928571,0,1678815708,0,2.197504,-0.144907685,56.80769235,4841.4704,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.07216925,0.001540525,0.002156278,1,1,1,1-Jan,2.97299,2.75409,0.0612028,0.0583547,0.107992,0.106009,36532.8,39937.7,35267.8,38468.3,44561,49646.1,55082.5,61676.3,1.98442,1.81787,0.122122,0,25.4928,999.9,52.912,32.921,29.315,55.4657,48.9583,1,-0.00341717,0.297143,20.1145,5.19737,12.004,4.9756,3.29345,9999,9999,9999,999.9,1.8634,1.86829,1.86808,1.8692,1.86996,1.86609,1.8671,1.86844,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.523,0.5514,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173,173.1,0.639648,2.64404,1.54785,2.30103,1.34644,2.27539,38.1106,24.1313,18,505.488,399.572,24.7756,27.1978,29.9997,27.2359,27.1876,12.7401,25.2912,100,24.7832,217.897,24.5383,102.214,102.677,NA,3
206,1510792110,3389,20171115 18:28:29,18:28:29,5,ely_can15_t4_ch3,ozzie,1510792102,0.00205554,2.055539791,4.359719921,267.5599975,203.0472602,18.45300262,24.31594168,0.122017517,3.674743515,0.119810601,0.075076583,321.5149951,28.16228638,28.16228638,3.830890178,64.71069671,2.324497439,3.592137865,1.506392738,-90.64930478,-218.0519592,-12.88440612,-0.070674964,-37.14343617,2.043325608,4.359719921,237.2915073,250.9035152,-3.422620474,64.37848201,2.055539791,24.50365085,25.58474182,3.35E-05,115.8931489,0,0,1,0,47940,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.993704,1681.194711,0.840600002,0.160758004,2.7,0.5,0: Broadleaf,2,TRUE,1510792102,267.56,247.8017778,25.57756296,24.50260741,261.9878148,25.0263,500.1014444,90.78028519,0.100047819,27.06164074,27.48943704,999.9,0,0,10007.15,0,7.895252593,19.75811481,274.5830741,254.0261111,1.07495963,247.8017778,24.50260741,2.321938519,2.224354815,19.8294,19.13879259,1999.993704,0.980001185,0.019998581,0,2.184396296,0,4846.221852,17300.11111,40.02992593,40.08766667,39.69877778,38.72192593,39.28903704,1959.993704,40,0,1678815713,0,2.178530769,-0.487035889,56.33401698,4846.365,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.073475,0.036485403,0.003656239,1,1,1,1-Jan,2.97293,2.75402,0.0577888,0.0549634,0.108009,0.106009,36665.9,40081.8,35268.1,38468.7,44560.2,49646.4,55082.7,61676.8,1.98452,1.81782,0.121765,0,25.4906,999.9,52.887,32.901,29.2701,55.7157,48.766,1,-0.00380335,0.301912,20.1145,5.19677,12.004,4.9755,3.29345,9999,9999,9999,999.9,1.8634,1.86832,1.8681,1.8692,1.86998,1.86609,1.86711,1.86846,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.422,0.5517,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173.1,173.2,0.600586,2.65747,1.54785,2.30225,1.34644,2.28271,38.1106,24.1225,18,505.513,399.516,24.7861,27.1939,29.9998,27.2313,27.1836,12.0024,25.2912,100,24.7889,197.813,24.5383,102.214,102.678,NA,3
207,1510792115,3394,20171115 18:28:34,18:28:34,5,ely_can15_t4_ch3,ozzie,1510792107,0.002061714,2.061714075,4.215280811,252.1073548,190.117811,17.27781596,22.91139612,0.122474627,3.676009399,0.120252057,0.075353865,321.52056,28.15917452,28.15917452,3.830196107,64.72576269,2.324836138,3.591825019,1.505359969,-90.92159071,-217.8043841,-12.86505022,-0.070465059,-37.17839051,2.050889527,4.215280811,221.1073731,234.3013879,-3.316277428,64.37848201,2.061714075,24.50257054,25.58714909,4.97E-06,115.8931489,0,0,1,0,48187,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.028571,1681.224,0.840599991,0.160757983,2.7,0.5,0: Broadleaf,2,TRUE,1510792107,252.1073571,232.3142143,25.58151786,24.50258571,246.6293571,25.03007143,500.1006429,90.77954286,0.099980046,27.06015714,27.48627857,999.9,0,0,10012.0975,0,7.898407857,19.79308929,258.7258214,238.1494643,1.078941429,232.3142143,24.50258571,2.322278571,2.224334286,19.83176429,19.13865357,2000.028571,0.980001143,0.019998614,0,2.193128571,0,4850.981071,17300.42143,39.99089286,40.05325,39.66042857,38.68275,39.25867857,1960.028571,40,0,1678815718,0,2.186165385,-0.293049574,61.17435898,4851.198846,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.07624875,0.048114484,0.00468636,1,1,1,1-Jan,2.97266,2.75389,0.0543919,0.0512857,0.108014,0.106008,36798.5,40238.1,35268.5,38469,44560.4,49646.8,55083.3,61677.4,1.98442,1.8176,0.121266,0,25.4895,999.9,52.887,32.921,29.3012,55.0357,49.359,1,-0.00432673,0.28805,20.1147,5.19722,12.004,4.9756,3.29332,9999,9999,9999,999.9,1.8634,1.86829,1.86812,1.8692,1.86996,1.86607,1.86711,1.86845,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.323,0.5517,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173.2,173.3,0.568848,2.64893,1.54785,2.30103,1.34644,2.46094,38.1106,24.1225,18,505.42,399.364,24.7936,27.1904,29.9997,27.2284,27.1796,11.3104,25.2912,100,24.7983,184.418,24.5383,102.215,102.679,NA,3
208,1510792120,3399,20171115 18:28:39,18:28:39,5,ely_can15_t4_ch3,ozzie,1510792112,0.002066772,2.066771648,3.849780276,234.7434423,178.1611478,16.19105534,21.3331813,0.122847696,3.675487689,0.120611388,0.07557965,321.5197831,28.15714671,28.15714671,3.829743881,64.74011141,2.325200132,3.59159118,1.504543749,-91.14462968,-217.5914067,-12.85409333,-0.070346623,-37.83906054,2.058317991,3.849780276,203.2089459,217.1605818,-3.434900656,64.37848201,2.066771648,24.50280795,25.58993636,1.79E-05,115.8931489,0,0,1,0,47909,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.023704,1681.219911,0.840599993,0.160757986,2.7,0.5,0: Broadleaf,2,TRUE,1510792112,234.7434444,214.5752963,25.58575185,24.50291481,229.370963,25.03410741,500.0998889,90.77872222,0.09998813,27.05904815,27.48156296,999.9,0,0,10010.18259,0,7.899133333,20.168,240.907,219.9650741,1.082828889,214.5752963,24.50291481,2.322641852,2.224344815,19.83428889,19.13872963,2000.023704,0.980000889,0.019998811,0,2.178081481,0,4856.541481,17300.37407,39.95118519,40.02525926,39.62711111,38.64325926,39.21733333,1960.023704,40,0,1678815723,0,2.173930769,-0.342728205,65.2064957,4856.229615,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.08063825,0.045513659,0.004456716,1,1,1,1-Jan,2.97282,2.75378,0.0508104,0.0477171,0.108027,0.106009,36937.7,40390,35268.4,38469.6,44559.6,49647,55083.3,61677.8,1.98465,1.81765,0.121854,0,25.4895,999.9,52.887,32.901,29.267,55.2257,48.9984,1,-0.00448933,0.244404,20.1146,5.19737,12.004,4.97525,3.2931,9999,9999,9999,999.9,1.86341,1.86831,1.8681,1.8692,1.86996,1.86608,1.86712,1.86845,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.222,0.5519,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173.2,173.3,0.535889,2.65259,1.54785,2.30103,1.34644,2.44629,38.1106,24.1313,18,505.528,399.367,24.8058,27.1869,29.9997,27.2238,27.1761,10.5607,25.2912,100,24.8161,164.316,24.5358,102.215,102.68,NA,3
209,1510792125,3404,20171115 18:28:44,18:28:44,5,ely_can15_t4_ch3,ozzie,1510792117,0.002076085,2.076084755,3.633781374,219.2568194,166.1316248,15.09784351,19.9257977,0.123429966,3.670541005,0.121169636,0.075930657,321.51771,28.15778971,28.15778971,3.829887272,64.74465155,2.32552922,3.591847611,1.504358052,-91.55533769,-217.1851426,-12.84750339,-0.070273688,-37.8056127,2.065678456,3.633781374,187.0526426,200.5572848,-3.3139068,64.37848201,2.076084755,24.50259532,25.59468485,1.02E-05,115.8931489,0,0,1,0,47724,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.010714,1681.209,0.840599997,0.160757994,2.7,0.5,0: Broadleaf,2,TRUE,1510792117,219.2568214,199.0903571,25.58934643,24.50263929,213.9783571,25.03753214,500.099,90.7787,0.100104836,27.06026429,27.48048571,999.9,0,0,9991.177857,0,7.896043571,20.16638571,225.0146429,204.0911071,1.0867075,199.0903571,24.50263929,2.322968214,2.224318929,19.83655357,19.13854286,2000.010714,0.980000429,0.019999168,0,2.188414286,0,4861.71,17300.26429,39.91275,39.99089286,39.5935,38.60464286,39.18717857,1960.010714,40,0,1678815728,0,2.189892,0.075969237,66.65384604,4862.5656,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.0838305,0.047011632,0.004599906,1,1,1,1-Jan,2.97306,2.75363,0.0472566,0.0438496,0.108041,0.106012,37076.3,40554,35268.8,38469.6,44558.9,49647.3,55083.5,61678.5,1.98477,1.81763,0.121497,0,25.4895,999.9,52.887,32.921,29.3026,56.0757,48.726,1,-0.005094,0.235177,20.1146,5.19812,12.004,4.97525,3.29315,9999,9999,9999,999.9,1.8634,1.86829,1.86809,1.8692,1.86996,1.86605,1.86713,1.86845,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.124,0.5521,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173.3,173.4,0.495605,2.66357,1.54785,2.30103,1.34644,2.39258,38.1106,24.1225,18,505.585,399.325,24.8219,27.1829,29.9997,27.2208,27.1721,9.8611,25.2912,100,24.8288,150.926,24.5312,102.216,102.681,NA,3
210,1510792129,3408.5,20171115 18:28:49,18:28:49,5,ely_can15_t4_ch3,ozzie,1510792121,0.002084064,2.084063585,3.094813902,204.6456768,159.0936799,14.4582225,18.59792753,0.123975607,3.670535249,0.121695444,0.076261023,321.516171,28.15577629,28.15577629,3.829438286,64.75411992,2.325824446,3.591778328,1.503613841,-91.90720412,-216.8513939,-12.82763069,-0.070057679,-38.47173262,2.07178206,3.094813902,170.8010397,185.1516182,-3.430781466,64.37848201,2.084063585,24.50298438,25.59926364,1.43E-05,115.8931489,0,0,1,0,48003,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.001071,1681.2009,0.8406,0.160757999,2.7,0.5,0: Broadleaf,2,TRUE,1510792121,204.6456786,184.1033571,25.59263214,24.50268571,199.4555357,25.04066786,500.0843214,90.77866786,0.100005064,27.05993571,27.47918214,999.9,0,0,9991.159286,0,7.893138214,20.54225,210.0205,188.7276071,1.0899475,184.1033571,24.50268571,2.323266071,2.224321786,19.83862143,19.13856071,2000.001071,0.980000286,0.019999279,0,2.175517857,0,4866.963929,17300.16786,39.87253571,39.96625,39.56,38.56892857,39.15821429,1960.001071,40,0,1678815733,0,2.190736,0.410530783,73.23615394,4868.2136,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.08784125,0.044434334,0.004346017,1,1,1,1-Jan,2.97268,2.75373,0.0438903,0.0404152,0.108051,0.106007,37207.3,40700.1,35268.8,38470,44558.6,49647.6,55083.8,61678.7,1.9847,1.81775,0.121288,0,25.4895,999.9,52.887,32.901,29.2683,55.7557,49.355,1,-0.00539888,0.233559,20.1146,5.19797,12.004,4.9754,3.29318,9999,9999,9999,999.9,1.8634,1.86829,1.86812,1.8692,1.86998,1.86605,1.86714,1.86844,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.034,0.5523,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173.4,173.5,0.462646,2.6709,1.54785,2.30103,1.34644,2.33154,38.1106,24.1225,18,505.502,399.372,24.836,27.1804,29.9997,27.2173,27.1689,9.15346,25.2912,100,24.8415,130.813,24.5274,102.216,102.682,NA,3
211,1510792135,3414,20171115 18:28:54,18:28:54,5,ely_can15_t4_ch3,ozzie,1510792127,0.002098357,2.098357176,2.905085397,186.2898198,143.9736087,13.08404184,16.92965688,0.124933757,3.668331538,0.122617205,0.076840309,321.519591,28.15292593,28.15292593,3.828802746,64.76823295,2.326265997,3.591677418,1.502536749,-92.53755146,-216.2521394,-12.79965435,-0.069754158,-38.67693694,2.081616077,2.905085397,152.417014,166.6006909,-3.372696601,64.37848201,2.098357176,24.50240387,25.60601758,3.67E-05,115.8931489,0,0,1,0,47889,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0225,1681.2189,0.840599993,0.160757987,2.7,0.5,0: Broadleaf,2,TRUE,1510792127,186.2898214,165.6169643,25.59766429,24.50253929,181.2103214,25.04546786,500.0794643,90.77802857,0.100028532,27.05945714,27.48071429,999.9,0,0,9982.766429,0,7.8925475,20.67287143,191.1837143,169.7768929,1.09513,165.6169643,24.50253929,2.323706786,2.224291786,19.84167857,19.13834643,2000.0225,0.980000143,0.019999389,0,2.174560714,0,4873.814643,17300.35357,39.83675,39.93267857,39.52435714,38.52878571,39.12032143,1960.0225,40,0,1678815738,0,2.199136,-0.172715372,75.8746155,4874.088,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.091855,0.053775084,0.005220044,1,1,1,1-Jan,2.97259,2.7537,0.0397383,0.0360051,0.108069,0.106006,37369.4,40887.2,35269.3,38470.1,44558.1,49647.7,55084.5,61678.8,1.98465,1.8179,0.121333,0,25.4895,999.9,52.887,32.921,29.3082,55.7957,49.3149,1,-0.00564787,0.214668,20.1144,5.19692,12.004,4.9749,3.2929,9999,9999,9999,999.9,1.8634,1.86829,1.8681,1.8692,1.86997,1.86607,1.86713,1.86845,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.926,0.5526,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173.5,173.6,0.422363,2.6709,1.54785,2.30225,1.34644,2.323,38.1106,24.1225,18,505.431,399.426,24.8504,27.1761,29.9998,27.213,27.1648,8.38655,25.2912,100,24.8584,117.339,24.5172,102.218,102.682,NA,3
212,1510792139,3418.5,20171115 18:28:59,18:28:59,5,ely_can15_t4_ch3,ozzie,1510792131,0.002103834,2.103834069,2.761615175,171.6202484,131.6546537,11.96436448,15.59631313,0.125333238,3.66860695,0.123002168,0.077082181,321.516342,28.15091575,28.15091575,3.828354595,64.78128161,2.326630267,3.591516268,1.501724328,-92.77908242,-216.0219609,-12.78489343,-0.069594748,-39.17582802,2.090325924,2.761615175,136.8803151,151.2667455,-3.398990875,64.37848201,2.103834069,24.50105821,25.60789636,-7.11E-07,115.8931489,0,0,1,0,47927,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.002143,1681.2018,0.840599999,0.160757999,2.7,0.5,0: Broadleaf,2,TRUE,1510792131,171.62025,150.6617857,25.60200357,24.50227143,166.6288214,25.04959643,500.0658929,90.77688929,0.099993104,27.05869286,27.47853571,999.9,0,0,9983.949286,0,7.897866429,20.95846429,176.1295,154.4460357,1.099728929,150.6617857,24.50227143,2.324071429,2.22424,19.84421071,19.13798214,2000.002143,0.979999679,0.019999843,0,2.208142857,0,4879.443571,17300.17143,39.80546429,39.90821429,39.48864286,38.49757143,39.09125,1960.002143,40,0,1678815742,0,2.214204,-0.216346137,78.55615374,4880.2852,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.09686575,0.062849268,0.006096032,1,1,1,1-Jan,2.97283,2.75388,0.0362415,0.0325296,0.108079,0.106006,37505.5,41035.1,35269.4,38470.7,44557.7,49648.2,55084.6,61679.6,1.98482,1.81752,0.121653,0,25.4895,999.9,52.887,32.901,29.2724,56.1957,49.0865,1,-0.0061687,0.204009,20.1146,5.19842,12.004,4.97525,3.2931,9999,9999,9999,999.9,1.8634,1.86829,1.8681,1.8692,1.86998,1.86603,1.86712,1.86845,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.837,0.5527,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173.6,173.7,0.388184,2.66602,1.54785,2.30103,1.34644,2.45728,38.1106,24.1313,18,505.517,399.192,24.8647,27.1729,29.9998,27.2098,27.1611,7.68276,25.2912,100,24.8718,97.1823,24.5098,102.218,102.683,NA,3
213,1510792145,3424,20171115 18:29:04,18:29:04,5,ely_can15_t4_ch3,ozzie,1510792137,0.002111223,2.111222602,2.398139721,153.2363201,118.5456176,10.77299671,13.9255622,0.125856304,3.670288385,0.123506989,0.077399292,321.5156994,28.14879213,28.14879213,3.827881202,64.79334151,2.327050715,3.591496689,1.500830487,-93.10491673,-215.7191372,-12.76098122,-0.069335838,-39.28652322,2.100372526,2.398139721,118.3286594,132.7912909,-3.372391632,64.37848201,2.111222602,24.50270589,25.61320061,2.28E-05,115.8931489,0,0,1,0,48143,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.997857,1681.198221,0.840600011,0.160758022,2.7,0.5,0: Broadleaf,2,TRUE,1510792137,153.2363214,132.1986786,25.60677143,24.50178571,148.3548571,25.05415,500.0779286,90.77636071,0.100020236,27.0586,27.47688571,999.9,0,0,9990.465,0,7.898703571,21.03754286,157.2632143,135.5191429,1.104977143,132.1986786,24.50178571,2.324489643,2.224183214,19.84711786,19.137575,1999.997857,0.979999143,0.020000414,0,2.175446429,0,4886.817143,17300.12857,39.76532143,39.88382143,39.45507143,38.464,39.04882143,1959.997143,40.00071429,0,1678815748,0,2.203665385,0.219935059,82.54666674,4887.113462,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.1014955,0.060016886,0.005856669,1,1,1,1-Jan,2.97283,2.75393,0.0319187,0.0278882,0.108095,0.106011,37674,41232.4,35269.7,38471.1,44557.2,49648.6,55085.2,61680.6,1.9851,1.81772,0.121299,0,25.4874,999.9,52.887,32.921,29.3012,55.6657,49.0625,1,-0.00629573,0.189997,20.1147,5.19767,12.004,4.97525,3.29325,9999,9999,9999,999.9,1.8634,1.8683,1.86806,1.8692,1.86996,1.86603,1.8671,1.86844,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.729,0.5529,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173.7,173.8,0.351562,2.67456,1.54785,2.30103,1.34644,2.44995,38.1106,24.1313,18,505.662,399.274,24.8818,27.1692,29.9998,27.2055,27.1568,6.94868,25.2912,100,24.8879,83.7496,24.4971,102.219,102.685,NA,3
214,1510792150,3429,20171115 18:29:09,18:29:09,5,ely_can15_t4_ch3,ozzie,1510792142,0.002118883,2.118882535,2.041642124,135.8653322,106.292692,9.659427659,12.34686339,0.12637522,3.671012073,0.124007146,0.077713532,321.5158708,28.14768493,28.14768493,3.827634409,64.80165608,2.327445988,3.591645846,1.500188421,-93.44271978,-215.402541,-12.73971529,-0.069105261,-39.48779662,2.109308774,2.041642124,101.2499336,115.8747818,-3.364875079,64.37848201,2.118882535,24.50093238,25.61564303,2.50E-06,115.8931489,0,0,1,0,47983,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.998519,1681.198811,0.840600028,0.160758054,2.7,0.5,0: Broadleaf,2,TRUE,1510792142,135.8653333,114.6996296,25.6113,24.5016,131.0874815,25.05847407,500.0697407,90.77575185,0.099993944,27.05930741,27.47413333,999.9,0,0,9993.311852,0,7.900002222,21.16554815,139.4362963,117.5805556,1.1097,114.6996296,24.5016,2.324885556,2.224150741,19.84986296,19.13734815,1999.998519,0.979998556,0.020001041,0,2.22192963,0,4894.181111,17300.12963,39.72192593,39.85166667,39.41174074,38.43018519,39.02066667,1959.996667,40.00185185,0,1678815753,0,2.2424,0.267384635,85.42905983,4893.816154,15,0,--:--:--,1510781725,1510781719,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.1062235,0.052632495,0.005158419,1,1,1,1-Jan,2.97277,2.75378,0.027894,0.0238699,0.108101,0.106003,37830.2,41403,35269.4,38471.4,44556.4,49649.1,55084.7,61680.8,1.98495,1.81772,0.121675,0,25.487,999.9,52.887,32.901,29.2734,55.7057,49.347,1,-0.00688008,0.16107,20.1148,5.19827,12.004,4.9754,3.29332,9999,9999,9999,999.9,1.86341,1.8683,1.86808,1.8692,1.86996,1.86606,1.86709,1.86844,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.632,0.553,4.007189801,0.005759537,9.86E-07,-6.55E-10,-0.004475374,-0.022503083,0.002517292,-2.92E-05,-3,1614,1,27,173.8,173.8,0.314941,2.68311,1.54785,2.30103,1.34644,2.43408,38.1106,24.1313,18,505.527,399.25,24.898,27.1658,29.9997,27.2017,27.1535,6.17799,25.2912,100,24.9087,63.342,24.4866,102.218,102.685,NA,3
