obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,CO2_hrs,AccH2O_des,AccCO2_soda,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
541,1678299276,7451,20230308 12:14:35,12:14:35,5,pas_smi12_t2_ch3,gibson,1678299268,0.010367539,10.36753873,32.0347041,330.1682889,239.3936963,21.73619488,29.97824247,0.660622312,4.387021752,0.609917499,0.385429238,321.5151254,26.74312786,27.4862963,3.682668767,60.13336528,2.189185499,3.640550449,1.493483267,-457.2084581,-46.45555599,-2.294178705,-184.4430673,-76.40168937,10.37854791,32.0347041,307.0174654,315.6762364,-3.23557144,67.5298094,10.36753873,21.88656972,24.11156364,7.13E-06,116.1095608,5,1,1,0,47785,1999.998148,1681.198144,0.840599851,0.160757712,1.1,0.5,0: Broadleaf,2,TRUE,1678299268,330.1682963,314.1196296,24.11080741,21.88338889,329.8431481,23.90237778,500.1818889,90.69686296,0.099992674,27.28987778,27.4862963,999.9,0,0,10003.58741,0,6.556774444,16.04866667,338.3254815,321.1473333,2.227416667,314.1196296,21.88338889,2.186774815,1.984754815,18.86575185,17.32323704,1999.998148,0.980006667,0.019993578,0,2.542766667,0,4322.392963,16705.42222,45.71966667,47.687,46.812,45.75,45.12033333,1960.008148,39.99,0,1678299282,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,15.706065,5.778830769,0.59023126,0,2.2269455,0.004882852,0.00164034,1,1,2,2-Jan,2.85086,2.71031,0.0712032,0.0681519,0.10316,0.0961277,26386.7,22770.9,25426.7,23802.3,38937.4,35592.3,45990.8,42440.3,1.76488,1.87097,0.0729188,0,26.3041,999.9,56.941,30.071,26.857,53.9394,43.4856,1,0.0847739,1.41892,20.2373,5.23017,11.9918,4.9557,3.3039,999.9,9999,9999,9999,1.86815,1.86385,1.87148,1.86226,1.86172,1.86813,1.85828,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.315,0.2084,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47658.9,47658.8,0.759277,2.39258,1.44775,2.30469,1.44409,2.25464,35.3596,14.456,18,423.178,474.448,24.3921,28.5474,29.9999,28.3351,28.3222,15.229,33.6339,98.8798,24.3949,265.002,21.8309,97.3195,99.7963,NA,3
542,1678299281,7456,20230308 12:14:40,12:14:40,5,pas_smi12_t2_ch3,gibson,1678299273,0.010357732,10.35773171,28.9067543,315.3378148,232.841605,21.14135548,28.63177669,0.659490676,4.387271845,0.608954955,0.384814067,321.51069,26.74748369,27.49091786,3.683664874,60.12568993,2.189239732,3.641105382,1.494425142,-456.7759684,-46.9361695,-2.31786497,-184.5193128,-78.35715551,10.37060223,28.9067543,290.5773646,299.7079515,-3.188411173,67.5298094,10.35773171,21.88861337,24.11144727,8.48E-06,116.1095608,4,1,1,0,47734,1999.970357,1681.1748,0.840599859,0.160757728,1.1,0.5,0: Broadleaf,2,TRUE,1678299273,315.3378214,298.8250357,24.111325,21.88565714,315.0191786,23.90286786,500.1918214,90.69714286,0.100012921,27.29247857,27.49091786,999.9,0,0,10004.31071,0,6.56574,16.51265714,323.12875,305.5113214,2.225667143,298.8250357,21.88565714,2.186827857,1.984966429,18.86615,17.32491786,1999.970357,0.9800065,0.01999375,0,2.508,0,4323.287143,16705.18571,45.705,47.687,46.812,45.75,45.1205,1959.980357,39.99,0,1678299288,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,16.1635475,4.689857786,0.512906367,0,2.22658775,-0.020233734,0.002172055,1,1,2,2-Jan,2.85062,2.71,0.0682085,0.0647803,0.103164,0.0961085,26471.9,22853,25426.8,23802.1,38936.8,35593.3,45990.4,42440.7,1.76545,1.87015,0.0725463,0,26.2986,999.9,56.916,30.071,26.8453,54.2794,44.3029,1,0.0846494,1.42506,20.2373,5.23107,11.9914,4.9557,3.30395,999.9,9999,9999,9999,1.86816,1.86385,1.87147,1.86223,1.86172,1.86813,1.85828,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.308,0.2084,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659,47658.9,0.723877,2.35718,1.44775,2.30469,1.44409,2.46216,35.3596,14.4648,18,423.515,473.917,24.3986,28.5449,29.9999,28.3368,28.3222,14.5528,33.6339,98.5086,24.3996,251.598,21.8308,97.3191,99.7965,NA,3
543,1678299286,7461,20230308 12:14:45,12:14:45,5,pas_smi12_t2_ch3,gibson,1678299278,0.010652207,10.65220737,27.58303053,298.614364,221.9237094,20.15011418,27.11343257,0.67978,4.382132663,0.626164698,0.395817071,321.5118743,26.69614187,27.49120741,3.68372729,60.11466881,2.189049291,3.641456128,1.494677999,-469.7623449,-46.56128358,-2.302070653,-197.1138248,-80.96261136,10.4786407,27.58303053,273.0488682,283.0999152,-3.315483048,67.5298094,10.65220737,21.8071791,24.09395273,-8.04E-05,116.1095608,4,1,1,0,47974,1999.977778,1681.181033,0.840599857,0.160757723,1.1,0.5,0: Broadleaf,2,TRUE,1678299278,298.6143704,281.4979259,24.10914074,21.86032963,298.302963,23.90077778,500.2025556,90.69750741,0.099975356,27.29412222,27.49120741,999.9,0,0,9988.776296,0,6.56574,17.11632963,305.9915185,287.7896667,2.248815556,281.4979259,21.86032963,2.186638148,1.982677037,18.86476296,17.30663704,1999.977778,0.980006444,0.019993807,0,2.521066667,0,4325.585556,16705.24444,45.69166667,47.687,46.812,45.75,45.12266667,1959.987778,39.99,0,1678299293,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,16.8484775,7.046527205,0.753863212,0,2.24197175,0.233384353,0.0342008,0,0,2,0/2,2.85069,2.71,0.0650385,0.0615645,0.103101,0.0957007,26561.6,22931.6,25426.5,23802.1,38939.8,35609.3,45990.7,42440.7,1.76505,1.87068,0.0737309,0,26.293,999.9,56.843,30.071,26.8134,53.8694,44.0946,1,0.0843902,1.41027,20.2372,5.23047,11.992,4.95575,3.304,999.9,9999,9999,9999,1.86815,1.86386,1.87148,1.86224,1.86172,1.86813,1.85827,1.86477,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.301,0.2075,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659,47659,0.688477,2.38525,1.44897,2.30347,1.44409,2.41943,35.3827,14.456,18,423.294,474.275,24.4028,28.5424,30.0001,28.3375,28.3246,13.8154,33.6339,98.5086,24.4088,231.474,21.8308,97.3191,99.7967,NA,3
544,1678299291,7466,20230308 12:14:50,12:14:50,5,pas_smi12_t2_ch3,gibson,1678299283,0.010408689,10.40868851,25.28023852,283.6408513,211.5132271,19.20485571,25.75385804,0.662145103,4.380530333,0.611146669,0.386220829,321.511716,26.74030402,27.49317143,3.684150682,60.07522342,2.187746045,3.641677751,1.496404637,-459.0231634,-46.76283428,-2.312916055,-186.5871978,-83.54031347,10.62642383,25.28023852,256.550849,266.8111152,-3.252479791,67.5298094,10.40868851,21.73932559,24.05088061,-0.009206258,116.1095608,4,1,1,0,47931,1999.976786,1681.1802,0.840599857,0.160757724,1.1,0.5,0: Broadleaf,2,TRUE,1678299283,283.6408571,265.9320357,24.09480357,21.81421429,283.3356786,23.88705357,500.1961786,90.69744643,0.099975454,27.29516071,27.49317143,999.9,0,0,9983.953571,0,6.56574,17.708725,290.6440714,271.8635,2.28059,265.9320357,21.81421429,2.185336786,1.978493929,18.855225,17.2732,1999.976786,0.980006179,0.019994082,0,2.537353571,0,4328.563571,16705.24286,45.687,47.687,46.812,45.75,45.11825,1959.986786,39.99,0,1678299297,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,17.236535,7.847133208,0.80865113,0,2.26278325,0.430564165,0.048329713,0,0,2,0/2,2.85096,2.71016,0.0618577,0.0581102,0.102977,0.0956645,26652.2,23016.3,25426.8,23802.5,38945.1,35611,45990.8,42441.1,1.76542,1.87,0.0733808,0,26.2891,999.9,56.818,30.071,26.7984,54.3594,43.4014,1,0.0844233,1.41923,20.2372,5.23092,11.9918,4.95585,3.304,999.9,9999,9999,9999,1.86822,1.86386,1.87149,1.86226,1.86172,1.86814,1.85827,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.295,0.2058,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659.1,47659.1,0.653076,2.39746,1.44775,2.30469,1.44409,2.29858,35.3596,14.4472,18,423.506,473.84,24.4099,28.54,30.0001,28.3375,28.3246,13.1134,33.6339,98.5086,24.4091,218.01,21.8416,97.3195,99.7979,NA,3
545,1678299296,7471,20230308 12:14:55,12:14:55,5,pas_smi12_t2_ch3,gibson,1678299288,0.010427921,10.42792139,23.55393825,266.6971798,199.4387673,18.10856476,24.21546831,0.662307902,4.385079845,0.611333994,0.3863361,321.5115788,26.74017309,27.49287407,3.684086578,59.9998511,2.185352014,3.642262395,1.498734564,-459.8713333,-46.09351369,-2.277473546,-186.7307418,-86.52668201,10.74792,23.55393825,239.1878475,250.1808485,-3.322768798,67.5298094,10.42792139,21.73503251,24.02204182,-0.005799146,116.1095608,5,1,1,0,47892,1999.975926,1681.179478,0.840599857,0.160757724,1.1,0.5,0: Broadleaf,2,TRUE,1678299288,266.6971852,248.2993333,24.06838519,21.76168148,266.3988889,23.86178519,500.2011481,90.69770741,0.099909333,27.2979,27.49287407,999.9,0,0,9997.638889,0,6.563009259,18.39785926,273.274963,253.8234444,2.306713704,248.2993333,21.76168148,2.182947037,1.973734444,18.83770741,17.23515556,1999.975926,0.980006111,0.019994152,0,2.548540741,0,4332.974815,16705.24074,45.687,47.687,46.812,45.75,45.104,1959.985926,39.99,0,1678299303,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,18.034425,7.598343715,0.779631373,0,2.2848845,0.302265366,0.04372335,0,0,2,0/2,2.85066,2.71042,0.0585402,0.0546535,0.102892,0.0957202,26746.3,23100.8,25426.7,23802.5,38948.8,35608.3,45990.7,42440.6,1.76485,1.87085,0.0733733,0,26.2856,999.9,56.77,30.071,26.7781,54.3694,43.738,1,0.0844868,1.40758,20.2373,5.23077,11.9917,4.95565,3.30387,999.9,9999,9999,9999,1.86822,1.86385,1.87148,1.86225,1.86172,1.86815,1.8583,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.289,0.2045,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659.2,47659.2,0.616455,2.40112,1.44775,2.30347,1.44409,2.29736,35.3596,14.456,18,423.198,474.387,24.4111,28.5382,30.0001,28.34,28.3246,12.3694,33.3397,98.5086,24.4157,197.882,21.8729,97.3193,99.7971,NA,3
546,1678299301,7476,20230308 12:15:00,12:15:00,5,pas_smi12_t2_ch3,gibson,1678299293,0.01043297,10.4329696,22.03295276,251.554245,188.5184825,17.11686538,22.8403077,0.661555234,4.388988825,0.610733925,0.385948936,321.513027,26.7403844,27.49141429,3.683771886,59.92837534,2.182829083,3.642396562,1.500942803,-460.0939593,-45.64045676,-2.253070258,-186.4744594,-88.50031626,10.67309513,22.03295276,222.4868434,233.7033152,-3.298613636,67.5298094,10.4329696,21.771975,24.01587576,-0.000551978,116.1095608,4,1,1,0,47990,1999.985,1681.1871,0.840599854,0.160757719,1.1,0.5,0: Broadleaf,2,TRUE,1678299293,251.55425,232.6822857,24.04082857,21.7501,251.2619286,23.83540714,500.197,90.69679286,0.099956368,27.29852857,27.49141429,999.9,0,0,10009.5275,0,6.469508214,18.87206071,257.7512143,237.8554643,2.290743929,232.6822857,21.7501,2.180426071,1.972664286,18.81922143,17.2266,1999.985,0.980006179,0.019994082,0,2.527296429,0,4337.569643,16705.31071,45.687,47.687,46.80757143,45.75,45.098,1959.995,39.99,0,1678299308,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,18.632335,6.424266417,0.64847684,0,2.290659,-0.182035722,0.036269347,0,0,2,0/2,2.85071,2.71025,0.055169,0.0509915,0.102876,0.0958209,26841.6,23189.9,25426.3,23802.1,38948.7,35604,45990,42440.3,1.76532,1.87022,0.0740737,0,26.2817,999.9,56.745,30.071,26.7632,54.0494,44.375,1,0.0842912,1.37605,20.2376,5.23077,11.9918,4.95585,3.304,999.9,9999,9999,9999,1.86815,1.86386,1.87149,1.86228,1.86172,1.86815,1.8583,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.283,0.2042,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659.3,47659.3,0.579834,2.36694,1.44775,2.30347,1.44409,2.48657,35.3596,14.4648,18,423.467,473.992,24.4164,28.5351,30,28.34,28.3255,11.6651,33.0456,98.5086,24.4255,184.393,21.8843,97.3177,99.7961,NA,3
547,1678299305,7480.5,20230308 12:15:05,12:15:05,5,pas_smi12_t2_ch3,gibson,1678299297,0.010172973,10.17297311,20.35584983,237.1988882,177.4309124,16.11017767,21.53692488,0.643078912,4.3894677,0.5949509,0.375867819,321.513825,26.78735621,27.49105,3.683693359,59.8841866,2.181313597,3.642553604,1.502379762,-448.6281141,-45.38512703,-2.240225469,-174.7396416,-90.88789917,10.45771093,20.35584983,206.6688995,218.5890182,-3.365349222,67.5298094,10.17297311,21.83697088,24.01960303,8.80E-05,116.1095608,4,1,1,0,47951,1999.99,1681.1913,0.840599853,0.160757716,1.1,0.5,0: Broadleaf,2,TRUE,1678299297,237.1988929,217.7575,24.02409643,21.77962143,236.9120357,23.8194,500.2114643,90.69690357,0.100001257,27.29926429,27.49105,999.9,0,0,10010.95964,0,6.397024286,19.441525,243.0378214,222.605,2.244497857,217.7575,21.77962143,2.178911429,1.975343571,18.80811071,17.24803214,1999.99,0.980006071,0.019994193,0,2.470317857,0,4342.674643,16705.35,45.687,47.687,46.79871429,45.7455,45.09125,1960,39.99,0,1678299312,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,19.0649775,7.666537711,0.754073067,0,2.27127275,-0.571945103,0.056841601,0,0,2,0/2,2.85092,2.71034,0.0520143,0.0477676,0.102905,0.0961457,26931.1,23268.8,25426.2,23802.3,38947.4,35591.3,45990,42440.5,1.76528,1.8705,0.0747405,0,26.2786,999.9,56.721,30.091,26.7819,53.6394,44.3309,1,0.0842302,1.37068,20.2376,5.23092,11.9915,4.9557,3.30395,999.9,9999,9999,9999,1.86821,1.86386,1.87149,1.86225,1.86172,1.86815,1.85829,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.277,0.2047,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659.4,47659.3,0.549316,2.39868,1.44775,2.30347,1.44409,2.33154,35.3596,14.456,18,423.454,474.182,24.4248,28.533,30,28.3423,28.327,11.0349,33.0456,98.5086,24.4297,164.209,21.8805,97.3176,99.7965,NA,3
548,1678299311,7486,20230308 12:15:10,12:15:10,5,pas_smi12_t2_ch3,gibson,1678299303,0.010300608,10.30060834,17.58329885,219.1737817,167.7269407,15.22908539,19.9002988,0.651566461,4.390118448,0.6022186,0.380508402,321.512685,26.76391997,27.49377857,3.684281575,59.88996539,2.1814168,3.642374454,1.502864775,-454.256828,-46.23629613,-2.281922708,-181.2623618,-92.87916468,10.18694393,17.58329885,188.4189876,200.5356303,-3.278306009,67.5298094,10.30060834,21.90414802,24.05530727,0.007065217,116.1095608,4,1,1,0,48046,1999.982857,1681.1853,0.840599855,0.16075772,1.1,0.5,0: Broadleaf,2,TRUE,1678299303,219.1737857,199.2398214,24.02523571,21.83885714,218.8934286,23.82048214,500.2070714,90.69690357,0.099991239,27.298425,27.49377857,999.9,0,0,10012.9225,0,6.289664286,19.93398929,224.5688929,203.6871071,2.186389286,199.2398214,21.83885714,2.179014643,1.980716429,18.80886429,17.29097143,1999.982857,0.980006071,0.019994193,0,2.479507143,0,4349.615,16705.28929,45.687,47.687,46.7965,45.741,45.08225,1959.992857,39.99,0,1678299318,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,19.6981525,5.697186867,0.57832817,0,2.2133775,-0.64758349,0.064604307,0,0,2,0/2,2.85101,2.71032,0.0481565,0.0435874,0.103004,0.0961921,27040.6,23370.5,25426,23801.8,38942.8,35588.9,45989.9,42439.9,1.76528,1.87015,0.0748709,0,26.2741,999.9,56.721,30.091,26.7843,53.8594,43.3854,1,0.0841946,1.38028,20.2375,5.23122,11.9917,4.9558,3.30398,999.9,9999,9999,9999,1.86815,1.86383,1.87148,1.86228,1.86172,1.86814,1.85828,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.271,0.2062,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659.5,47659.4,0.507812,2.41211,1.44897,2.30347,1.44409,2.323,35.3596,14.4472,18,423.454,473.956,24.4311,28.5309,30,28.3423,28.327,10.1904,33.0456,98.5086,24.4309,150.814,21.8685,97.3173,99.795,NA,3
549,1678299315,7490.5,20230308 12:15:15,12:15:15,5,pas_smi12_t2_ch3,gibson,1678299307,0.010316455,10.31645508,15.49133529,204.7793179,159.2393592,14.4585232,18.59343402,0.653221782,4.388370009,0.603614935,0.381401893,321.514509,26.75936969,27.49477857,3.684497173,59.9335383,2.182806978,3.642045907,1.501690194,-454.9556689,-46.8186407,-2.311577855,-182.5713785,-95.07749389,10.06771159,15.49133529,172.6176873,185.5137758,-3.3413613,67.5298094,10.31645508,21.90947759,24.07854909,0.005337432,116.1095608,4,1,1,0,47808,1999.994286,1681.1949,0.840599852,0.160757714,1.1,0.5,0: Broadleaf,2,TRUE,1678299307,204.7793214,184.3242857,24.04040714,21.87965,204.5038929,23.83500357,500.2065,90.69742143,0.099999989,27.29688571,27.49477857,999.9,0,0,10007.59179,0,6.086272857,20.45494643,209.8230714,188.4467857,2.160761786,184.3242857,21.87965,2.180403214,1.984427857,18.81904643,17.32060714,1999.994286,0.980006071,0.019994193,0,2.484564286,0,4355.883929,16705.38929,45.687,47.687,46.78985714,45.732,45.07325,1960.004286,39.99,0,1678299323,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.1277525,6.581906567,0.664151063,0,2.18449525,-0.421279137,0.048928636,0,0,2,0/2,2.85084,2.71022,0.0448678,0.040225,0.103067,0.0962034,27133.7,23453.1,25425.7,23802.2,38940,35588.7,45989.9,42440.3,1.76505,1.87053,0.0744537,0,26.2697,999.9,56.696,30.091,26.7748,54.4094,43.8902,1,0.0841387,1.38221,20.2374,5.23092,11.9917,4.95585,3.304,999.9,9999,9999,9999,1.86817,1.86385,1.87147,1.86228,1.86172,1.86814,1.85835,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.267,0.207,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659.5,47659.5,0.477295,2.39746,1.44897,2.30347,1.44409,2.45972,35.3827,14.4648,18,423.336,474.203,24.4327,28.5281,29.9999,28.3437,28.3276,9.57543,33.0456,98.5086,24.4348,130.727,21.8685,97.3169,99.7963,NA,3
550,1678299321,7496,20230308 12:15:20,12:15:20,5,pas_smi12_t2_ch3,gibson,1678299313,0.010170622,10.17062246,13.59653382,186.7937469,146.1908856,13.2738038,16.96045233,0.644390453,4.386989716,0.596048733,0.376571105,321.514623,26.78437224,27.49394286,3.684316994,59.99841692,2.185073847,3.641885835,1.499243147,-448.5244506,-46.78364223,-2.310558335,-176.1040282,-96.36557303,10.04973659,13.59653382,154.8686402,167.6369636,-3.228446619,67.5298094,10.17062246,21.91265744,24.09015576,0.000615332,116.1095608,4,1,1,0,47899,1999.995,1681.1955,0.840599851,0.160757713,1.1,0.5,0: Broadleaf,2,TRUE,1678299313,186.79375,166.0153571,24.06528571,21.90848929,186.5242857,23.85880714,500.2176071,90.69776071,0.099991411,27.29613571,27.49394286,999.9,0,0,10003.39179,0,5.759078214,20.77824643,191.3994643,169.7338929,2.156795714,166.0153571,21.90848929,2.182667143,1.987051071,18.83566429,17.34152857,1999.995,0.980006071,0.019994193,0,2.535582143,0,4364.450714,16705.39643,45.687,47.687,46.7965,45.7275,45.0665,1960.005,39.99,0,1678299327,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.5249725,3.979133583,0.463907952,0,2.1637655,-0.066483602,0.02761014,1,1,2,2-Jan,2.85085,2.71033,0.0408721,0.0359217,0.103103,0.0962124,27247.7,23558.1,25426.2,23802.2,38938.5,35588.5,45990.1,42440.6,1.7653,1.87038,0.0753403,0,26.2661,999.9,56.696,30.091,26.7753,54.2994,44.355,1,0.0835772,1.36461,20.2376,5.23062,11.9917,4.95565,3.30393,999.9,9999,9999,9999,1.86814,1.86386,1.87148,1.86226,1.86172,1.86814,1.85833,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.262,0.2076,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659.6,47659.6,0.43457,2.39136,1.44775,2.30347,1.44409,2.47925,35.3596,14.456,18,423.485,474.122,24.4362,28.5254,29.9999,28.3448,28.3294,8.74972,33.0456,98.5086,24.4411,117.181,21.8685,97.3178,99.7966,NA,3
551,1678299326,7501,20230308 12:15:25,12:15:25,5,pas_smi12_t2_ch3,gibson,1678299318,0.010202558,10.20255848,11.59058549,169.8632196,135.1102272,12.26756745,15.42302567,0.647551576,4.383591306,0.598718867,0.378279374,321.5132339,26.77845165,27.49272963,3.684055438,60.0464687,2.186842044,3.641916155,1.497213394,-449.9328288,-46.42710752,-2.294715088,-177.1414176,-98.36182023,10.12089718,11.59058549,137.5465438,151.1295758,-3.302681972,67.5298094,10.20255848,21.91590826,24.10128727,0.000491142,116.1095608,4,1,1,0,47872,1999.986296,1681.188189,0.840599854,0.160757718,1.1,0.5,0: Broadleaf,2,TRUE,1678299318,169.8632222,148.611037,24.08502963,21.913,169.5991481,23.87771111,500.2164074,90.6967,0.100034637,27.29627778,27.49272963,999.9,0,0,9993.262222,0,5.750119259,21.25200741,174.055037,151.9405556,2.172035185,148.611037,21.913,2.184432963,1.987436296,18.84861111,17.3446,1999.986296,0.980006111,0.019994152,0,2.553322222,0,4373.422593,16705.32222,45.687,47.687,46.78903704,45.72666667,45.06666667,1959.996296,39.99,0,1678299333,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.9282825,5.214012383,0.57290852,0,2.1604865,0.177947617,0.017407073,0,0,2,0/2,2.85102,2.71014,0.0371116,0.0320573,0.10313,0.0962159,27354.6,23652.7,25426.3,23802.3,38937.5,35588.3,45990.4,42440.6,1.76553,1.87003,0.0744835,0,26.2625,999.9,56.696,30.091,26.7741,54.0994,43.6538,1,0.0836535,1.36432,20.2374,5.23017,11.9915,4.95565,3.3039,999.9,9999,9999,9999,1.86817,1.86385,1.87147,1.86223,1.86172,1.86815,1.85833,1.86478,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.257,0.208,0.230012463,8.16E-05,7.70E-07,-4.34E-10,-0.148957186,-0.029328065,0.002450792,-2.50E-05,1,1579,2,27,47659.7,47659.7,0.400391,2.41455,1.44775,2.30347,1.44409,2.39624,35.3596,14.456,18,423.613,473.896,24.4417,28.5236,30,28.3448,28.3294,8.04196,33.0456,98.5086,24.4433,96.8138,21.8685,97.3184,99.7968,NA,3
