obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,CO2_hrs,AccH2O_hum,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
308,1510793345,6422.4,20171115 18:49:05,18:49:05,5,ely_can9_t1_ch3,ozzie,1510793338,0.00477884,4.778840474,3.595906349,168.5779981,126.7971803,11.47030152,15.24986962,0.168232077,3.761587016,0.164161196,0.102958295,321.5174494,34.61431249,34.61431249,5.528846822,56.20655705,3.019873632,5.372813761,2.50897319,-210.7468649,-104.3486572,-6.438085528,-0.016158183,-41.49656097,4.804931903,3.595906349,136.5649083,150.4375697,-3.443526954,64.38827052,4.778840474,31.13252442,33.38628606,3.83E-06,120.0634052,0,0,1,0,46742,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.005185,1681.204678,0.84060016,0.160758308,2.44,0.5,0: Broadleaf,2,TRUE,1510793338,168.578,148.7266667,33.38285926,31.11675185,163.5793704,32.68073704,500.0933333,90.36180741,0.099995404,34.09975926,35.06219259,999.9,0,0,9989.072963,0,7.667595926,19.85137778,174.3998889,153.503037,2.266091852,148.7266667,31.11675185,3.016535185,2.811766296,24.11945926,22.95331852,2000.005185,0.979993556,0.020006507,0,2.335651852,0,3989.8,17300.17037,38.67092593,38.812,38.12033333,37.80281481,38.562,1959.994444,40.01074074,0,1678474215,0,2.327596,-0.107884622,110.263846,3990.6096,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.272993659,-0.136311847,0.013453428,1,1,1,1-Jan,2.97206,2.75397,0.035567,0.0320115,0.129205,0.124128,37474.8,40996.5,35218.7,38417.2,43436.5,48583.6,55020.4,61606.5,1.97768,1.83062,0.228174,0,31.3483,999.9,64.937,29.97,30.5608,59.9849,48.8582,1,0.0463288,-1.66871,20.1413,5.19767,12.004,4.97535,3.29335,9999,999.9,9999,9999,1.86291,1.86784,1.86768,1.86874,1.86962,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.855,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,69.4,69.3,0.391846,2.66113,1.54785,2.30713,1.34644,2.26685,34.2814,14.0182,18,504.445,409.129,34.3199,27.9686,30.0007,27.6189,27.5312,7.74825,0,100,34.2845,97.0519,39.2962,102.088,102.553,NA,3
309,1510793350,6427.4,20171115 18:49:10,18:49:10,5,ely_can9_t1_ch3,ozzie,1510793342,0.004750144,4.750144111,3.163009032,153.0290341,115.9053505,10.4851569,13.84348026,0.16731403,3.760793757,0.163286057,0.102407607,321.5137497,34.60965329,34.60965329,5.527416484,56.24385188,3.020087857,5.369631979,2.507328627,-209.4813553,-105.5366583,-6.512270306,-0.01653424,-41.87779291,4.781024714,3.163009032,119.7599638,133.5243333,-3.371755724,64.38827052,4.750144111,31.14713246,33.38729636,8.66E-06,120.0634052,0,0,1,0,46548,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.982143,1681.185311,0.840600161,0.16075831,2.44,0.5,0: Broadleaf,2,TRUE,1510793342,153.0290357,132.9536429,33.38475,31.12994286,148.1207143,32.68263214,500.0979286,90.36303214,0.100064232,34.08913214,35.05166071,999.9,0,0,9985.999643,0,7.6678,20.07554643,158.3143929,137.2251786,2.254801429,132.9536429,31.12994286,3.016747857,2.812995357,24.12063214,22.96054286,1999.982143,0.979993536,0.020006529,0,2.344089286,0,3998.435,17299.97143,38.68478571,38.82775,38.125,37.812,38.562,1959.971786,40.01035714,0,1678474220,0,2.315428,-0.93697692,114.4923077,3999.5012,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.263493659,-0.14050453,0.013878558,1,1,1,1-Jan,2.97198,2.75369,0.0316626,0.0278988,0.129208,0.124166,37625.3,41169.3,35217.8,38416,43435.5,48580.1,55019.3,61604.8,1.97747,1.83092,0.226617,0,31.3626,999.9,64.937,29.98,30.5817,60.3849,48.9463,1,0.0470173,-1.70357,20.141,5.19782,12.0041,4.97525,3.29328,9999,999.9,9999,9999,1.86292,1.86787,1.86768,1.86874,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.76,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,69.4,69.3,0.349121,2.66357,1.54785,2.30713,1.34644,2.29248,34.2814,14.0182,18,504.389,409.363,34.2633,27.9771,30.0007,27.6275,27.5402,7.02567,0,100,34.2473,83.6477,39.2962,102.086,102.551,NA,3
310,1510793355,6432.4,20171115 18:49:15,18:49:15,5,ely_can9_t1_ch3,ozzie,1510793348,0.004730452,4.730452286,2.508466399,135.6144061,105.4600627,9.540259731,12.26811955,0.16679385,3.762627714,0.162792462,0.102096802,321.5171324,34.60153432,34.60153432,5.52492479,56.2867805,3.020383215,5.366061423,2.504541575,-208.6129458,-106.3616276,-6.55933522,-0.016776212,-42.51821792,4.753424529,2.508466399,102.1971042,116.4799333,-3.413011069,64.38827052,4.730452286,31.16534048,33.39588242,5.17E-05,120.0634052,0,0,1,0,46692,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.003333,1681.203111,0.840600155,0.160758298,2.44,0.5,0: Broadleaf,2,TRUE,1510793348,135.6144074,115.1836407,33.38795926,31.14612593,130.8067407,32.68584444,500.0867037,90.36324815,0.099999137,34.0772,35.03942963,999.9,0,0,9992.768519,0,7.667442593,20.43088519,140.2987778,118.8862519,2.24184037,115.1836407,31.14612593,3.017045556,2.814463704,24.12228148,22.96916667,2000.003333,0.979993778,0.02000627,0,2.246062963,0,4008.733704,17300.15185,38.687,38.84933333,38.14107407,37.812,38.583,1959.992963,40.01037037,0,1678474225,0,2.231688462,-0.836379483,115.7241026,4009.433462,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.249001951,-0.147989686,0.014619867,1,1,1,1-Jan,2.97214,2.75381,0.027641,0.0237194,0.12922,0.124208,37781.2,41345.2,35217.5,38415.1,43434.5,48576.8,55018.9,61603.8,1.97768,1.8306,0.22611,0,31.3761,999.9,64.937,29.97,30.5656,60.3949,48.3974,1,0.0478074,-1.75608,20.1406,5.19812,12.004,4.97505,3.29348,9999,999.9,9999,9999,1.86294,1.86785,1.86768,1.86874,1.86963,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.667,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,69.5,69.4,0.316162,2.66724,1.54785,2.30713,1.34644,2.33032,34.2814,14.0182,18,504.6,409.237,34.2258,27.9849,30.0008,27.6361,27.5482,6.36888,0,100,34.2181,63.4956,39.2962,102.085,102.549,NA,3
311,1510793360,6437.4,20171115 18:49:20,18:49:20,5,ely_can9_t1_ch3,ozzie,1510793352,0.004707443,4.707443045,2.007634755,120.1327811,95.39984202,8.630042209,10.8674286,0.166104919,3.762677751,0.162136146,0.101683772,321.5177034,34.59583511,34.59583511,5.523176301,56.32629491,3.020749807,5.362947823,2.502426495,-207.5982383,-107.318788,-6.617755143,-0.017078076,-42.6233191,4.729096672,2.007634755,85.49301337,99.69554667,-3.339939025,64.38827052,4.707443045,31.18425004,33.40404727,3.82E-05,120.0634052,0,0,1,0,46836,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.006786,1681.206021,0.840600159,0.160758306,2.44,0.5,0: Broadleaf,2,TRUE,1510793352,120.1327821,99.61329643,33.39254286,31.16218214,115.4138929,32.69043571,500.0841071,90.361775,0.100033179,34.06678929,35.03292857,999.9,0,0,9993.116786,0,7.660412857,20.51957143,124.2829214,102.817025,2.230370357,99.61329643,31.16218214,3.017410714,2.815869286,24.12430357,22.97741429,2000.006786,0.97999375,0.0200063,0,2.241292857,0,4017.869286,17300.17857,38.69825,38.86825,38.16042857,37.82325,38.6025,1959.996071,40.01071429,0,1678474230,0,2.243219231,0.245090606,118.2386325,4018.721538,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.23958878,-0.147848362,0.014606485,1,1,1,1-Jan,2.97199,2.75402,0.0236191,0.0196159,0.129241,0.124255,37936.6,41518.2,35216.9,38414.6,43432.7,48573.4,55018.1,61602.9,1.9771,1.8305,0.224061,0,31.3929,999.9,64.937,29.98,30.5826,60.0749,49.0304,1,0.0483562,-1.77899,20.1404,5.19797,12.0041,4.97545,3.29328,9999,999.9,9999,9999,1.86294,1.86787,1.86768,1.86874,1.86964,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.574,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,69.6,69.5,0.27832,2.67334,1.54785,2.30591,1.34644,2.31323,34.2814,14.0182,18,504.286,409.239,34.2017,27.9928,30.0007,27.6439,27.5565,5.60633,0,100,34.1836,49.9968,39.2962,102.083,102.547,NA,3
312,1510793365,6442.4,20171115 18:49:25,18:49:25,5,ely_can9_t1_ch3,ozzie,1510793358,0.004692908,4.69290814,1.515316746,102.9054103,83.66371047,7.568174651,9.308768563,0.165801787,3.764708527,0.161849379,0.101503123,321.520722,34.58717708,34.58717708,5.520520979,56.37493518,3.021440341,5.359545569,2.499080638,-206.957249,-107.9295494,-6.651176784,-0.017253209,-42.9780484,4.706287865,1.515316746,68.61849738,83.04012,-3.333542087,64.38827052,4.69290814,31.20268298,33.41557515,4.33E-05,120.0634052,0,0,1,0,46602,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.025556,1681.2218,0.840600159,0.160758307,2.44,0.5,0: Broadleaf,2,TRUE,1510793358,102.9054111,82.17176667,33.40104074,31.18143704,98.28469259,32.69893704,500.0796667,90.35948519,0.099981756,34.05540741,35.02327037,999.9,0,0,10000.89407,0,7.660139259,20.73369259,106.4612,84.81621481,2.219609259,82.17176667,31.18143704,3.018101111,2.817538519,24.12811111,22.9872,2000.025556,0.979993889,0.020006152,0,2.204303704,0,4028.241111,17300.33333,38.71966667,38.875,38.18240741,37.84466667,38.625,1960.014444,40.01111111,0,1678474235,0,2.219969231,0.694044436,115.2557266,4028.085,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.226145122,-0.12335122,0.012247442,1,1,1,1-Jan,2.97205,2.75374,0.0195438,0.0153163,0.129269,0.1243,38094.8,41699.5,35216.9,38413.9,43431.5,48569.9,55018.4,61601.7,1.97703,1.83013,0.222515,0,31.4074,999.9,64.937,29.98,30.5804,60.4449,48.7981,1,0.0490066,-1.79538,20.1404,5.19827,12.004,4.97535,3.29338,9999,999.9,9999,9999,1.86291,1.86788,1.86768,1.86874,1.86965,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.484,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,69.7,69.6,0.24292,2.67822,1.54785,2.30713,1.34644,2.37793,34.2814,14.027,18,504.315,409.09,34.1715,28.0004,30.0007,27.6527,27.5652,4.90789,0,100,34.1732,29.7734,39.2962,102.083,102.545,NA,3
313,1510793462,6539.5,20171115 18:51:02,18:51:02,5,ely_can9_t1_ch3,ozzie,1510793454,0.004605409,4.605409131,11.19849487,413.7547361,286.1559753,25.88707003,37.43027842,0.163953329,3.764442703,0.160087184,0.100394254,321.5149315,34.6121591,34.6121591,5.528185708,56.86778315,3.049055349,5.361656777,2.479130358,-203.0985427,-111.5584559,-6.876370001,-0.018437088,10.8305234,4.615674505,11.19849487,433.6705164,428.058303,-0.006490084,64.38827052,4.605409131,31.53898987,33.71018182,1.22E-05,120.0634052,0,0,1,0,46641,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.989677,1681.191629,0.840600153,0.160758295,2.44,0.5,0: Broadleaf,2,TRUE,1510793454,413.7547419,419.9709032,33.70429355,31.52814516,407.2788387,33.00217097,500.088129,90.3648871,0.100007084,34.06247097,35.05158065,999.9,0,0,9999.31129,0,7.6678,-6.216133871,428.1865484,433.6428387,2.176149355,419.9709032,31.52814516,3.045682903,2.849036774,24.27980323,23.17099355,1999.989677,0.97999571,0.02000421,0,2.186922581,0,4015.372258,17300.04516,38.9756129,39.12093548,38.437,38.062,38.84248387,1959.979677,40.01,0,1678474332,0,2.222557692,0.178082066,55.67555544,4015.805,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.1786715,-0.056724203,0.005581049,1,1,1,1-Jan,2.97206,2.75392,0.0891368,0.0914186,0.130025,0.125155,35383,38464.7,35208.3,38401.1,43386.8,48509.6,55007.3,61582.7,1.9745,1.83092,0.210464,0,31.625,999.9,64.913,30.011,30.6236,60.5931,48.4255,1,0.0597536,-1.78175,20.1402,5.19752,12.004,4.97545,3.29373,9999,999.9,9999,9999,1.86293,1.86784,1.86768,1.86874,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.475,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,71.3,71.2,1.03882,2.63916,1.54785,2.30713,1.34644,2.36938,34.3269,14.0095,18,504.013,410.655,34.2688,28.1329,30.0005,27.8069,27.7206,20.8231,0,100,34.2472,426.807,39.2962,102.061,102.513,NA,3
314,1510793467,6544.5,20171115 18:51:07,18:51:07,5,ely_can9_t1_ch3,ozzie,1510793459,0.004584421,4.58442092,10.82538678,413.6885461,289.2912748,26.17091467,37.424591,0.163253908,3.767396943,0.159423194,0.099976184,321.5144877,34.60998558,34.60998558,5.527518483,56.89309864,3.049382068,5.35984529,2.478136416,-202.1729626,-112.4355055,-6.924717822,-0.018698185,11.26385723,4.602866885,10.82538678,433.7428676,428.1562545,0.029128178,64.38827052,4.58442092,31.54582051,33.70735758,-1.24E-05,120.0634052,0,0,1,0,46883,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.986897,1681.189293,0.840600154,0.160758297,2.44,0.5,0: Broadleaf,2,TRUE,1510793459,413.6885517,420.1134828,33.70763448,31.5375069,407.2130345,33.00552069,500.0823448,90.36570345,0.099917007,34.05641034,35.04218966,999.9,0,0,10010.16897,0,7.6678,-6.424931379,428.1194828,433.7942759,2.170129655,420.1134828,31.5375069,3.046012759,2.849908621,24.28161379,23.17605862,1999.986897,0.979995793,0.020004121,0,2.210465517,0,4016.335862,17300.02759,38.99565517,39.125,38.437,38.0772069,38.85762069,1959.976897,40.01,0,1678474337,0,2.227,-0.803452979,-63.54393174,4015.843846,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.174442927,-0.064855819,0.006501277,1,1,1,1-Jan,2.97183,2.75416,0.0891667,0.0918425,0.130016,0.125174,35381.2,38445.9,35207.7,38400.3,43386.5,48507.5,55006.3,61581.4,1.97438,1.83075,0.209525,0,31.6322,999.9,64.913,30.001,30.6022,60.1831,48.3413,1,0.0602769,-1.83044,20.1396,5.19722,12.0043,4.97515,3.2934,9999,999.9,9999,9999,1.86293,1.86784,1.86768,1.86874,1.86964,1.86568,1.86676,1.86812,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.477,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,71.4,71.3,1.06689,2.63672,1.54785,2.30713,1.34644,2.36328,34.3269,14.0095,18,503.996,410.609,34.2186,28.1391,30.0006,27.8142,27.7279,21.3624,0,100,34.2146,440.231,39.2962,102.059,102.51,NA,3
315,1510793472,6549.5,20171115 18:51:12,18:51:12,5,ely_can9_t1_ch3,ozzie,1510793464,0.004566338,4.566337588,11.00055894,414.1758871,287.6875804,26.02596338,37.46886277,0.16268839,3.769487139,0.158885892,0.099637919,321.51276,34.60553128,34.60553128,5.526151327,56.91856323,3.049410737,5.357497736,2.476740591,-201.3754876,-113.1893392,-6.96686111,-0.018927915,15.89882775,4.588661647,11.00055894,441.7809403,431.819497,0.970075018,64.38827052,4.566337588,31.55181854,33.70481636,-1.03E-05,120.0634052,0,0,1,0,46880,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.976071,1681.1802,0.840600157,0.160758303,2.44,0.5,0: Broadleaf,2,TRUE,1510793464,414.1758929,422.8605357,33.70778571,31.54435714,407.6972857,33.005675,500.0826429,90.36613571,0.099929379,34.04855357,35.03123571,999.9,0,0,10017.86964,0,7.6678,-8.684708214,428.6238214,436.6338929,2.163435714,422.8605357,31.54435714,3.046041429,2.850541071,24.281775,23.17972857,1999.976071,0.979995786,0.020004129,0,2.153475,0,4008.442857,17299.93214,39,39.125,38.446,38.098,38.8705,1959.966071,40.01,0,1678474342,0,2.181332,0.07591539,-139.6053849,4006.6116,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.16655878,-0.079053449,0.008001165,1,1,1,1-Jan,2.97184,2.75387,0.0898566,0.0939615,0.130004,0.125185,35354.3,38355.8,35207.6,38399.9,43387.1,48506.5,55006.3,61580.9,1.9746,1.83083,0.209041,0,31.6375,999.9,64.913,30.001,30.6104,60.1931,48.6378,1,0.0606784,-1.86998,20.1393,5.19692,12.0044,4.97505,3.29348,9999,999.9,9999,9999,1.86291,1.86783,1.86768,1.86874,1.86965,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.502,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,71.5,71.4,1.09619,2.6355,1.54785,2.30713,1.34644,2.35962,34.3269,14.0007,18,504.207,410.704,34.1904,28.1449,30.0006,27.821,27.7352,21.9584,0,100,34.1898,460.302,39.2962,102.059,102.509,NA,3
316,1510793477,6554.5,20171115 18:51:17,18:51:17,5,ely_can9_t1_ch3,ozzie,1510793470,0.004538678,4.538677785,11.18142072,417.1749571,288.1365393,26.06635136,37.73984735,0.161717182,3.771197022,0.157961045,0.099055861,321.5141554,34.60295712,34.60295712,5.525361374,56.94036493,3.049218549,5.355108898,2.476142825,-200.1556903,-114.3434212,-7.03434154,-0.019297572,26.08708723,4.567409199,11.18142072,457.3578066,441.7836121,2.182111982,64.38827052,4.538677785,31.56334055,33.70326606,-7.72E-06,120.0634052,0,0,1,0,46685,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.984815,1681.187544,0.840600155,0.160758298,2.44,0.5,0: Broadleaf,2,TRUE,1510793470,417.174963,430.832963,33.70595556,31.55255556,410.6778148,33.00384815,500.0855926,90.36534074,0.099934563,34.04055556,35.02372593,999.9,0,0,10024.29815,0,7.6678,-13.65807852,431.7267037,444.8698148,2.153404815,430.832963,31.55255556,3.04585037,2.851257037,24.28071481,23.18387407,1999.984815,0.979996,0.0200039,0,2.238314815,0,3996.365185,17300.00741,39.0022963,39.12959259,38.46733333,38.12033333,38.875,1959.974815,40.01,0,1678474347,0,2.23552,0.881661537,-144.9276921,3995.5292,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.160440732,-0.104744321,0.010486814,1,1,1,1-Jan,2.9721,2.7541,0.0915282,0.0966017,0.129997,0.125213,35288.8,38243.4,35207.1,38399.3,43387.3,48504.4,55005.9,61580.1,1.97435,1.83078,0.208631,0,31.6397,999.9,64.888,30.011,30.6138,60.2031,48.1851,1,0.0612093,-1.89549,20.1389,5.19722,12.0043,4.9752,3.2935,9999,999.9,9999,9999,1.86292,1.86784,1.86768,1.86874,1.86963,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.565,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,71.6,71.5,1.13037,2.63184,1.54785,2.30713,1.34644,2.34985,34.3269,14.0007,18,504.105,410.728,34.1691,28.1511,30.0005,27.8283,27.7426,22.6448,0,100,34.1677,473.762,39.2962,102.058,102.508,NA,3
317,1510793482,6559.5,20171115 18:51:22,18:51:22,5,ely_can9_t1_ch3,ozzie,1510793474,0.004501361,4.50136075,11.22428568,423.8344941,293.1198315,26.51693745,38.34197336,0.16031533,3.769566095,0.156621673,0.098213318,321.515895,34.6042277,34.6042277,5.525751276,56.95707172,3.048991099,5.353138789,2.476760177,-198.5100091,-115.8931476,-7.132579205,-0.019840852,37.97640793,4.542954732,11.22428568,474.6173305,455.7608485,2.897838907,64.38827052,4.50136075,31.57636529,33.69884606,-2.54E-05,120.0634052,0,0,1,0,46697,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.995714,1681.1967,0.840600151,0.160758292,2.44,0.5,0: Broadleaf,2,TRUE,1510793474,423.8345,443.3031786,33.70373214,31.56186786,417.2962857,33.001625,500.0881786,90.36451429,0.09998045,34.03395714,35.020625,999.9,0,0,10018.34214,0,7.6678,-19.46866929,438.6176071,457.75075,2.141874286,443.3031786,31.56186786,3.0456225,2.8520725,24.27945714,23.18860357,1999.995714,0.979996107,0.020003786,0,2.242478571,0,3986.298214,17300.1,39.00885714,39.14935714,38.4865,38.125,38.8905,1959.985714,40.01,0,1678474352,0,2.241512,-0.27796154,-113.4138461,3985.3432,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.147982195,-0.143805366,0.014319096,1,1,1,1-Jan,2.97194,2.75387,0.0937748,0.0992443,0.129983,0.12525,35201.2,38131,35206.8,38398.7,43387.2,48501.9,55004.8,61579.3,1.9742,1.8307,0.208415,0,31.6403,999.9,64.888,30.011,30.6139,60.3631,48.3934,1,0.0616489,-1.90423,20.1389,5.19752,12.0047,4.97505,3.29355,9999,999.9,9999,9999,1.86294,1.86784,1.86768,1.86874,1.86965,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.649,0.7022,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,71.7,71.5,1.16089,2.62939,1.54785,2.30713,1.34644,2.37183,34.3269,14.0007,18,504.067,410.738,34.152,28.157,30.0004,27.8353,27.75,23.2571,0,100,34.15,493.935,39.2962,102.057,102.507,NA,3
