obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,CO2_hrs,AccH2O_des,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
170,1677703370,1503.4,20230301 14:42:50,14:42:50,5,Pas_smi18_t1_ch4,ozzie,1677703362,0.000553662,0.553662309,72.90786537,1160.705685,-3465.702268,-309.8669692,103.7782028,0.025069186,3.95416444,0.024981222,0.015621141,321.517206,28.10372722,28.10372722,3.817847471,53.7585547,1.899608937,3.533593765,1.918238534,-24.41650782,-281.7563997,-15.44607376,-0.101775292,72.90786537,0.553662309,9.018321989,1234.836569,1210.740364,3.386422595,64.9250523,0.52410501,20.95195401,21.22146014,-0.002996863,91.53578363,0,0,1,0,47381,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.003929,1681.2036,0.840600149,0.160758287,1.91,0.5,0: Broadleaf,2,FALSE,1677703362,1160.705714,1195.823214,21.24614643,20.98741071,1150.299286,20.89888571,400.0326429,89.371075,0.038500664,26.782025,27.49151786,999.9,0,0,9985.671429,0,7.042233929,-35.11657857,1185.902143,1221.456786,0.258731536,1195.823214,20.98741071,1.898792143,1.875668214,16.62469286,16.43205714,2000.003929,0.979994571,0.020005757,0,2.149064286,0,5347.244643,17300.14643,37.875,38.2455,37.50664286,37.12275,37.3705,1959.993929,40.01,0,1677703370,0,2.150561538,0.10471111,-5.675555532,5347.242692,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.2483123,0.266464413,0.03349135,1,1,1,1-Jan,2.70433,2.69132,0.182935,0.187231,0.0935074,0.0937565,31780.3,34451.1,35251.8,38446.1,45270.1,50291.8,55046.8,61628.3,1.77658,2.0161,0.109918,0,25.6943,999.9,49.615,30.414,24.2192,55.3121,39.9439,1,0.016748,0.548603,20.149,5.19603,12.004,4.9753,3.2935,9999,999.9,9999,9999,1.86295,1.86784,1.86767,1.86874,1.86959,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.55,0.3462,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220619.8,220620,2.44629,2.59766,1.54785,2.30835,1.34644,2.44385,33.8735,14.5698,18,383.059,524.381,24.4153,27.4827,29.9997,27.532,27.4761,48.9646,18.866,55.4033,24.4161,1241.5,20.9185,102.155,102.605,NA,4
171,1677703375,1508.4,20230301 14:42:55,14:42:55,5,Pas_smi18_t1_ch4,ozzie,1677703368,0.000542067,0.542066689,72.75705422,1178.435526,-3540.100486,-316.5188026,105.3633938,0.024526134,3.954982745,0.02444195,0.015283758,321.5177021,28.10486828,28.10486828,3.818101246,53.73257515,1.898592986,3.533411493,1.91950826,-23.90514097,-282.2449705,-15.46967677,-0.102086163,72.75705422,0.542066689,9.606174639,1252.751431,1227.964364,3.455987491,64.9250523,0.472432126,21.00285531,21.2291014,-0.000667152,91.53578363,0,0,1,0,47261,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.007037,1681.206211,0.840600148,0.160758285,1.91,0.5,0: Broadleaf,2,FALSE,1677703368,1178.435556,1213.478519,21.23478889,20.98147407,1167.935185,20.88798889,400.0405556,89.37101481,0.038538344,26.78114815,27.48998148,999.9,0,0,9988.495556,0,7.061,-35.0430037,1204.001852,1239.484074,0.253313963,1213.478519,20.98147407,1.897775556,1.875135926,16.61627037,16.42761111,2000.007037,0.979994556,0.020005774,0,2.17082963,0,5346.744444,17300.18148,37.875,38.229,37.50459259,37.10866667,37.354,1959.997037,40.01,0,1677703375,0,2.170034615,0.011011958,-7.168888862,5346.811154,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.24691585,-0.080254514,0.034672927,1,1,1,1-Jan,2.70448,2.69141,0.184548,0.188721,0.0935372,0.0938325,31717.9,34388.5,35252.1,38446.6,45269.1,50288.2,55047.4,61629,1.77673,2.01585,0.109494,0,25.6915,999.9,49.713,30.414,24.2652,55.5321,39.7035,1,0.0162475,0.537004,20.1492,5.19573,12.004,4.9754,3.29355,9999,999.9,9999,9999,1.86295,1.86784,1.86767,1.86874,1.86961,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.64,0.3466,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220619.9,220620.1,2.47314,2.60498,1.54785,2.30835,1.34644,2.41577,33.8735,14.5611,18,383.102,524.155,24.42,27.4768,29.9997,27.5262,27.4703,49.485,19.1528,55.4033,24.4236,1255.03,20.9042,102.156,102.607,NA,4
172,1677703380,1513.4,20230301 14:43:00,14:43:00,5,Pas_smi18_t1_ch4,ozzie,1677703372,0.000506055,0.506054666,72.47573361,1194.175328,-3844.571149,-343.7430656,106.7712034,0.022863661,3.953168233,0.022790452,0.01425059,321.516522,28.11292898,28.11292898,3.819894382,53.71606518,1.898056883,3.53349948,1.921837499,-22.31701077,-283.7431894,-15.55959146,-0.10326961,72.47573361,0.506054666,9.664545487,1269.201551,1244.861879,3.374379666,64.9250523,0.47562297,21.01442386,21.23199231,0.000571361,91.53578363,0,0,1,0,47157,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.999643,1681.2,0.84060015,0.16075829,1.91,0.5,0: Broadleaf,2,FALSE,1677703372,1194.175357,1229.065714,21.22868929,20.99221429,1183.5925,20.88214286,400.0615357,89.37135714,0.038632232,26.78157143,27.49119286,999.9,0,0,9982.210357,0,7.061,-34.89016786,1220.075357,1255.418929,0.236477929,1229.065714,20.99221429,1.8972375,1.876102143,16.61181786,16.43570357,1999.999643,0.979994464,0.020005871,0,2.186225,0,5346.143214,17300.10714,37.875,38.214,37.5,37.09575,37.3345,1959.989643,40.01,0,1677703380,0,2.184216,0.329430773,-8.664615375,5346.092,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.248747725,-0.265414165,0.033051833,1,1,1,1-Jan,2.70461,2.69127,0.186128,0.190267,0.0935466,0.0937415,31656.9,34323.4,35252.5,38447.1,45269.1,50294,55048,61629.8,1.7766,2.01585,0.110377,0,25.6902,999.9,49.738,30.424,24.2933,55.7521,39.4311,1,0.0157088,0.519749,20.1491,5.19543,12.004,4.97495,3.2935,9999,999.9,9999,9999,1.86294,1.86784,1.86768,1.86874,1.8696,1.86567,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.72,0.3467,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220619.9,220620.2,2.5,2.60742,1.54785,2.30835,1.34644,2.31812,33.8735,14.5523,18,382.996,524.101,24.4275,27.471,29.9997,27.5203,27.4645,50.0202,19.1528,55.4033,24.4335,1275.24,20.905,102.157,102.608,NA,4
173,1677703385,1518.4,20230301 14:43:05,14:43:05,5,Pas_smi18_t1_ch4,ozzie,1677703378,0.000489395,0.489395198,72.36994378,1211.764045,-3991.985615,-356.9251111,108.3443324,0.02210099,3.958003081,0.022032659,0.013776533,321.519239,28.11575851,28.11575851,3.820523996,53.71176568,1.898027248,3.533727153,1.922496748,-21.58232824,-284.4602852,-15.58016558,-0.103539987,72.36994378,0.489395198,9.16793046,1285.689415,1261.695333,3.356543881,64.9250523,0.507599643,20.98912261,21.22718741,-0.000105492,91.53578363,0,0,1,0,47373,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.016667,1681.2143,0.840600145,0.16075828,1.91,0.5,0: Broadleaf,2,FALSE,1677703378,1211.764074,1246.598889,21.22825556,20.99956296,1201.08963,20.88174074,400.0574815,89.37192593,0.03849423,26.78266667,27.49548519,999.9,0,0,9998.794815,0,7.061,-34.83512593,1238.045185,1273.338519,0.228698333,1246.598889,20.99956296,1.89721037,1.876771111,16.6116037,16.44131481,2000.016667,0.979994667,0.020005656,0,2.218396296,0,5345.455926,17300.26667,37.875,38.19166667,37.5,37.076,37.31666667,1960.006667,40.01,0,1677703385,0,2.225868,0.332469239,-9.539230769,5345.4172,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.239723675,-0.10872152,0.026834049,1,1,1,1-Jan,2.70487,2.6912,0.187679,0.191851,0.0935281,0.0936291,31597,34256.7,35252.9,38447.4,45270.6,50300.7,55048.6,61630.3,1.7768,2.01595,0.111006,0,25.6882,999.9,49.762,30.414,24.2919,55.1921,39.5673,1,0.0157978,1.26508,20.1442,5.19692,12.004,4.975,3.29343,9999,999.9,9999,9999,1.86294,1.86783,1.86766,1.86874,1.86961,1.86566,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.81,0.3464,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220620,220620.3,2.52319,2.60376,1.54785,2.30835,1.34644,2.36206,33.8509,14.5523,18,383.058,524.11,24.4012,27.4641,29.9999,27.5134,27.4581,50.5032,19.4423,55.7738,24.2346,1288.66,20.9024,102.158,102.609,NA,4
174,1677703390,1523.4,20230301 14:43:10,14:43:10,5,Pas_smi18_t1_ch4,ozzie,1677703382,0.000546467,0.546467362,72.07183987,1227.411042,-3413.324579,-305.1845054,109.7425173,0.024715657,3.959298526,0.024630262,0.015401561,321.51903,28.10470815,28.10470815,3.81806563,53.70232806,1.897754884,3.533840995,1.920310746,-24.09921066,-282.0777572,-15.44380609,-0.101743965,72.07183987,0.546467362,9.497543739,1303.146399,1278.710364,3.404980486,64.9250523,0.549359487,20.9419107,21.19992797,-0.000158338,91.53578363,0,0,1,0,47075,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.015357,1681.2132,0.840600145,0.160758281,1.91,0.5,0: Broadleaf,2,FALSE,1677703382,1227.411071,1262.140357,21.22536786,20.97000714,1216.656786,20.87896429,400.061,89.37135357,0.0383988,26.78321429,27.50179286,999.9,0,0,10003.32107,0,7.061,-34.72923571,1254.027857,1289.174286,0.255368214,1262.140357,20.97000714,1.896939286,1.874117143,16.60935714,16.41907143,2000.015357,0.979994679,0.020005643,0,2.220457143,0,5344.854286,17300.25,37.875,38.187,37.5,37.071,37.312,1960.005357,40.01,0,1677703390,0,2.23432,-0.170023074,-7.340769265,5344.7728,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.243624475,0.303852146,0.031121675,1,1,1,1-Jan,2.70449,2.69104,0.189234,0.193301,0.0934342,0.0935371,31536.7,34195.9,35253.1,38448.2,45275.6,50306.6,55048.8,61631.2,1.77667,2.01605,0.110593,0,25.6861,999.9,49.811,30.414,24.3155,55.5921,39.9159,1,0.0158028,1.03669,20.1461,5.19737,12.004,4.9749,3.2936,9999,999.9,9999,9999,1.86294,1.86783,1.86766,1.86874,1.86959,1.86566,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.89,0.3452,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220620.1,220620.4,2.55127,2.59644,1.54785,2.30835,1.34644,2.43896,33.8735,14.5611,18,382.951,524.119,24.231,27.4582,29.9999,27.5075,27.4518,51.0618,19.4423,55.7738,24.2287,1308.71,20.9103,102.159,102.611,NA,4
175,1677703395,1528.4,20230301 14:43:15,14:43:15,5,Pas_smi18_t1_ch4,ozzie,1677703388,0.00056527,0.565270096,72.14928824,1244.877008,-3248.429322,-290.4389866,111.3032733,0.025567889,3.961653528,0.02547657,0.015931034,321.5189649,28.09799007,28.09799007,3.816571738,53.66427316,1.896154394,3.533364531,1.920417344,-24.92841124,-281.3002267,-15.39138802,-0.101061037,72.14928824,0.565270096,9.968206224,1319.466747,1295.322848,3.315195638,64.9250523,0.367890033,20.92456583,21.16978182,-0.008937095,91.53578363,0,0,1,0,47353,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.014815,1681.212756,0.840600151,0.160758292,1.91,0.5,0: Broadleaf,2,FALSE,1677703388,1244.877037,1279.66,21.20763333,20.94347407,1234.034444,20.86194815,400.0498519,89.37077037,0.038281748,26.78092222,27.49896296,999.9,0,0,10011.5,0,7.061,-34.78291481,1271.85,1307.034074,0.26417663,1279.66,20.94347407,1.895342593,1.871733333,16.5960963,16.39908519,2000.014815,0.979994556,0.020005774,0,2.248611111,0,5344.191481,17300.24815,37.87033333,38.187,37.5,37.062,37.312,1960.004444,40.01037037,0,1677703395,0,2.259976923,0.5124376,-6.755213684,5344.184231,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.25362455,0.189148053,0.025500605,1,1,1,1-Jan,2.70474,2.69125,0.190762,0.194919,0.0933534,0.0935483,31477.5,34127.7,35253.3,38448.6,45279.7,50306.5,55048.9,61631.9,1.77682,2.01638,0.110049,0,25.6823,999.9,49.835,30.414,24.3283,55.4821,39.4391,1,0.0150813,0.839605,20.1477,5.19767,12.004,4.9746,3.2934,9999,999.9,9999,9999,1.86293,1.86784,1.86766,1.86874,1.86957,1.86567,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,10.97,0.3441,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220620.2,220620.5,2.57568,2.60376,1.54785,2.30835,1.34644,2.37427,33.8509,14.5523,18,382.993,524.288,24.2002,27.4524,29.9997,27.5017,27.446,51.5439,19.4423,55.7738,24.2232,1322.09,20.9103,102.159,102.612,NA,4
176,1677703400,1533.4,20230301 14:43:20,14:43:20,5,Pas_smi18_t1_ch4,ozzie,1677703392,0.000558317,0.558316777,72.5061269,1260.502114,-3313.817054,-296.283368,112.6995864,0.025236871,3.960103558,0.025147862,0.015725384,321.5195067,28.09491401,28.09491401,3.815887889,53.62691298,1.894284515,3.532339286,1.921603374,-24.62176986,-281.5866085,-15.41247162,-0.10134329,72.5061269,0.558316777,9.735271891,1337.397811,1312.576121,3.451251976,64.9250523,0.476483008,20.92519033,21.1593049,-0.001394638,91.53578363,0,0,1,0,47361,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.018214,1681.215611,0.84060015,0.160758289,1.91,0.5,0: Broadleaf,2,FALSE,1677703392,1260.502143,1295.455357,21.18685357,20.92593929,1249.580357,20.84201429,400.0515714,89.37019643,0.03829025,26.77598929,27.49132857,999.9,0,0,10006.22393,0,7.061,-34.95359286,1287.786071,1323.143214,0.260935643,1295.455357,20.92593929,1.893473571,1.870154286,16.58057857,16.38583929,2000.018214,0.979994571,0.020005757,0,2.211057143,0,5343.889286,17300.28214,37.866,38.187,37.5,37.062,37.312,1960.007857,40.01035714,0,1677703400,0,2.226357692,-0.677487186,-4.015042714,5343.881538,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.2577274,-0.071910259,0.020288352,1,1,1,1-Jan,2.70491,2.69115,0.192313,0.196355,0.0933211,0.0935381,31417.7,34067.2,35253.9,38449,45282,50307.6,55049.6,61632.5,1.7771,2.01642,0.110041,0,25.679,999.9,49.884,30.414,24.3528,55.4321,39.4311,1,0.0141286,0.67832,20.1483,5.19707,12.004,4.9747,3.29332,9999,999.9,9999,9999,1.86294,1.86783,1.86765,1.86874,1.86956,1.86567,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.06,0.3436,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220620.3,220620.5,2.60376,2.6062,1.54785,2.30835,1.34644,2.28271,33.8509,14.5436,18,383.102,524.267,24.2011,27.4465,29.9993,27.4959,27.4402,52.1,19.4423,55.7738,24.235,1342.19,20.9103,102.161,102.613,NA,4
177,1677703405,1538.4,20230301 14:43:25,14:43:25,5,Pas_smi18_t1_ch4,ozzie,1677703398,0.000516809,0.516808932,72.83626249,1277.998119,-3688.56534,-329.7871612,114.2632251,0.023329024,3.96024858,0.023252945,0.014539905,321.5194969,28.09568939,28.09568939,3.816060255,53.5954128,1.89235723,3.530819395,1.923703025,-22.79127392,-283.3243004,-15.50650984,-0.102587274,72.83626249,0.516808932,10.74705611,1353.706549,1329.228485,3.307222157,64.9250523,0.481707281,20.92333366,21.15102517,-0.000312982,91.53578363,0,0,1,0,47406,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.018148,1681.215556,0.84060015,0.16075829,1.91,0.5,0: Broadleaf,2,FALSE,1677703398,1277.998148,1313.088889,21.16541852,20.92389259,1266.987778,20.82145556,400.0450741,89.36965926,0.038316707,26.76867407,27.4808037,999.9,0,0,10006.7837,0,7.061,-35.09187407,1305.631481,1341.151111,0.241541926,1313.088889,20.92389259,1.891547037,1.86996037,16.56456667,16.38420741,2000.018148,0.979994556,0.020005774,0,2.2311,0,5343.417778,17300.27778,37.85866667,38.187,37.49766667,37.062,37.312,1960.007778,40.01037037,0,1677703405,0,2.233861538,-0.128444444,-5.757264968,5343.442308,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.2554684,-0.199404338,0.022135137,1,1,1,1-Jan,2.70442,2.69106,0.193812,0.197941,0.0932971,0.0935293,31359.7,34000.2,35254.2,38449.1,45283.6,50308,55050.1,61632.3,1.77682,2.01673,0.109985,0,25.6763,999.9,49.884,30.414,24.3533,55.1121,39.9559,1,0.0134934,0.597416,20.1487,5.19707,12.0043,4.9751,3.29338,9999,999.9,9999,9999,1.86295,1.86784,1.86765,1.86874,1.86957,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.14,0.3434,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220620.4,220620.6,2.62695,2.58911,1.54785,2.30835,1.34644,2.41821,33.8509,14.5611,18,382.916,524.425,24.224,27.4396,29.9994,27.4901,27.435,52.5835,19.4423,56.1523,24.25,1355.57,20.9145,102.161,102.613,NA,4
178,1677703410,1542.9,20230301 14:43:29,14:43:29,5,Pas_smi18_t1_ch4,ozzie,1677703402,0.000481875,0.481875136,73.28803728,1292.777748,-4068.031545,-363.7114928,115.5836968,0.02173074,3.95853198,0.021664684,0.013546345,321.5195937,28.09839263,28.09839263,3.816661241,53.58618017,1.891508946,3.52984471,1.925152295,-21.25069349,-284.7798545,-15.59277805,-0.103732419,73.28803728,0.481875136,10.36963197,1369.894218,1344.773576,3.449482938,64.9250523,0.483658625,20.9215513,21.15056783,-0.00036451,91.53578363,0,0,1,0,47286,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.018889,1681.216167,0.840600144,0.160758279,1.91,0.5,0: Broadleaf,2,FALSE,1677703402,1292.777778,1328.064815,21.1561037,20.93091111,1281.693333,20.81251852,400.0619259,89.36895926,0.038285693,26.76398148,27.47847407,999.9,0,0,10000.94852,0,7.061,-35.28780741,1320.718148,1356.456667,0.225198074,1328.064815,20.93091111,1.890699259,1.870573704,16.55752593,16.38935556,2000.018889,0.979994667,0.020005656,0,2.212214815,0,5343.11037,17300.28148,37.84933333,38.187,37.48366667,37.062,37.312,1960.008889,40.01,0,1677703410,0,2.223142308,0.401993167,-6.690256413,5343.070385,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.237158125,-0.200952214,0.02128466,1,1,1,1-Jan,2.70488,2.6909,0.1952,0.199217,0.09331,0.0937339,31306.6,33946.6,35255.1,38449.6,45283.8,50297.4,55051.1,61633.2,1.7773,2.01645,0.110045,0,25.6723,999.9,49.933,30.414,24.3751,55.2521,39.351,1,0.0130462,0.564578,20.1487,5.19737,12.004,4.97535,3.2933,9999,999.9,9999,9999,1.86293,1.86784,1.86768,1.86874,1.86957,1.86567,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.21,0.3435,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220620.4,220620.7,2.65015,2.60132,1.54785,2.30835,1.34644,2.40723,33.8509,14.5523,18,383.138,524.194,24.2451,27.4346,29.9996,27.4851,27.4306,53.0359,19.4423,56.1523,24.2662,1375.65,20.9114,102.164,102.614,NA,4
179,1677703415,1548.4,20230301 14:43:35,14:43:35,5,Pas_smi18_t1_ch4,ozzie,1677703407,0.000430748,0.43074755,73.3977415,1310.36497,-4694.774901,-419.7478459,117.1563888,0.019406904,3.959358571,0.019354213,0.012101105,321.518175,28.10393312,28.10393312,3.817893263,53.60133263,1.89157519,3.528970452,1.926318073,-18.99596696,-286.9206413,-15.70681996,-0.105253232,73.3977415,0.43074755,10.25342315,1388.02592,1363.41103,3.372324528,64.9250523,0.403686938,20.98990251,21.17474476,0.000463566,91.53578363,0,0,1,0,47376,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.01,1681.2087,0.840600147,0.160758284,1.91,0.5,0: Broadleaf,2,FALSE,1677703407,1310.365,1345.675357,21.15679643,20.95550357,1299.193929,20.81318214,400.0745714,89.36935357,0.038095075,26.75977143,27.47925,999.9,0,0,10003.75179,0,7.061,-35.30977143,1338.6875,1374.477857,0.201288321,1345.675357,20.95550357,1.890768571,1.872780714,16.55811071,16.40786071,2000.01,0.979994571,0.020005757,0,2.243207143,0,5342.55,17300.19643,37.84125,38.187,37.46625,37.062,37.312,1960,40.01,0,1677703415,0,2.233408,-0.699753835,-5.34769232,5342.4624,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.2105261,-0.280052713,0.029481672,1,1,1,1-Jan,2.70477,2.69075,0.19686,0.200943,0.0933877,0.0937746,31242.3,33874.6,35255.3,38450.8,45280.4,50296.5,55051.7,61634.8,1.77702,2.01702,0.110671,0,25.6684,999.9,49.982,30.414,24.3993,54.8321,39.2788,1,0.0125254,0.555193,20.1489,5.19737,12.004,4.9753,3.2936,9999,999.9,9999,9999,1.86295,1.86784,1.86768,1.86874,1.8696,1.86567,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.3,0.3444,3.611569441,0.005912311,5.16E-07,-4.53E-10,-0.016716087,-0.019912186,0.002374812,-2.82E-05,-4,1802,0,28,220620.5,220620.8,2.67944,2.60864,1.54785,2.30835,1.34644,2.33154,33.8509,14.5436,18,382.947,524.527,24.2713,27.4279,29.9996,27.4785,27.4241,53.6227,19.4423,56.1523,24.2814,1389.06,20.9114,102.165,102.617,NA,4
