obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
233,1510791558,3300,20171115 18:19:17,18:19:17,5,ely_can20_t2_ch4,ozzie,1510791550,0.002420528,2.420527621,12.5931007,603.2912778,446.5460381,39.90618103,53.91392801,0.144263208,3.529066481,0.141065287,0.088447221,321.520437,27.93646255,27.93646255,3.780806226,64.73095954,2.299542831,3.552462141,1.481263395,-106.7452681,-202.4128558,-12.42825688,-0.065943794,52.64499654,2.229009368,12.5931007,672.8272529,643.8607333,3.36322,64.5,2.420527621,24.12223667,25.7906497,0.009081126,94.03,0,0,1,0,47448,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.031429,1681.2261,0.840599841,0.160757692,2.96,0.5,0: Broadleaf,2,TRUE,1510791550,603.2912857,643.2403571,25.73164643,24.12475714,595.3909643,25.16637857,400.0333929,89.32042857,0.045902396,26.87258214,27.25239286,999.9,0,0,9983.746071,0,7.3763675,-39.94890357,619.2255714,659.1418571,1.606896429,643.2403571,24.12475714,2.298362857,2.154833929,19.66490357,18.63040357,2000.031429,0.98000325,0.019996825,0,2.262721429,0,8941.330714,17300.45714,38.937,39.41928571,38.616,38.187,38.312,1960.041429,39.99,0,1677865550,0,2.250404,0.091338466,-2.216153876,8941.2696,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.577475366,0.471542718,0.046539333,1,1,1,1-Jan,2.7038,2.69865,0.119882,0.12643,0.106654,0.102989,34170.3,36956,35191,38375.3,44537,49697.7,54964,61530.1,1.77625,1.99285,0.108428,0,25.4907,999.9,50.348,33.455,29.2135,54.9937,39.8598,1,0.0658613,-0.429725,20.1145,5.19782,12.0044,4.97505,3.29343,9999,9999,999.9,9999,1.86356,1.86841,1.86813,1.86933,1.87011,1.86615,1.86722,1.86858,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.064,0.5682,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243.8,-2561243.5,1.53809,2.64038,1.54785,2.30713,1.34644,2.44995,38.9693,24.0087,18,387.933,515.639,24.8719,28.1688,29.9994,28.295,28.248,30.8482,25.1127,100,25.061,689.2,24.0082,101.993,102.432,NA,4
234,1510791562,3304.5,20171115 18:19:22,18:19:22,5,ely_can20_t2_ch4,ozzie,1510791554,0.002480286,2.480285747,13.01404225,617.9594918,460.0012189,41.10905852,55.22536,0.148261762,3.531925989,0.14488901,0.090852269,321.519183,27.93490733,27.93490733,3.780463295,64.77278052,2.302694831,3.555034712,1.477768464,-109.3806015,-199.9359292,-12.26689126,-0.064238911,53.15006149,2.283341993,13.01404225,689.0496814,659.3340606,3.437992121,64.5,2.480285747,24.11692909,25.82905879,0.008989264,94.03,0,0,1,0,47072,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.023571,1681.2195,0.840599843,0.160757697,2.96,0.5,0: Broadleaf,2,TRUE,1510791554,617.9595,658.3297857,25.76664286,24.12070714,609.9657143,25.19969643,400.0486429,89.32137857,0.045903146,26.88489643,27.25607143,999.9,0,0,9995.172143,0,7.370900714,-40.37005714,634.3040357,674.6015,1.645936786,658.3297857,24.12070714,2.301512857,2.154494643,19.68696429,18.62789643,2000.023571,0.980003143,0.019996943,0,2.273839286,0,8941.173571,17300.37857,38.93035714,39.40821429,38.616,38.187,38.30314286,1960.033571,39.99,0,1677865555,0,2.274844,0.525938463,1.431538471,8941.1236,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.619302927,0.515701463,0.050957977,1,1,1,1-Jan,2.70388,2.69852,0.121892,0.128305,0.106763,0.102979,34092.6,36877,35191.3,38375.6,44531.9,49699,54964.4,61530.9,1.77638,1.99308,0.109438,0,25.4961,999.9,50.348,33.455,29.214,55.8737,39.992,1,0.0653786,-0.458516,20.1141,5.19797,12.0046,4.9753,3.2935,9999,9999,999.9,9999,1.86355,1.86841,1.86813,1.86933,1.87011,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.159,0.5701,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243.7,-2561243.4,1.56616,2.63794,1.54785,2.30713,1.34644,2.42676,38.9693,24.0087,18,387.944,515.718,25.057,28.1603,29.9995,28.2864,28.2399,31.3758,25.4136,100,25.2163,709.321,23.9404,101.993,102.433,NA,4
235,1510791568,3310,20171115 18:19:27,18:19:27,5,ely_can20_t2_ch4,ozzie,1510791560,0.002553522,2.553521547,13.35646377,636.3676345,478.7095592,42.7809869,56.87046543,0.153080793,3.5362596,0.149492379,0.093748135,321.5128763,27.93899398,27.93899398,3.781364473,64.80852818,2.306853446,3.559490564,1.474511028,-112.6103002,-196.8975334,-12.06719778,-0.062155129,53.44672163,2.358977903,13.35646377,707.3582124,677.8520242,3.357024848,64.5,2.553521547,24.11103333,25.87280909,0.009351948,94.03,0,0,1,0,47361,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.983929,1681.186211,0.84059986,0.16075773,2.96,0.5,0: Broadleaf,2,TRUE,1510791560,636.3676429,677.0238571,25.81316786,24.11280357,628.2566071,25.24399286,400.0514643,89.32163214,0.045680629,26.90620714,27.27815,999.9,0,0,10012.63071,0,7.3655325,-40.65609286,653.2301786,693.752,1.700360357,677.0238571,24.11280357,2.305675,2.153794643,19.716075,18.62271786,1999.983929,0.980002714,0.019997414,0,2.321903571,0,8941.625,17300.02857,38.91928571,39.39714286,38.598,38.17814286,38.281,1959.993929,39.99035714,0,1677865560,0,2.317253846,0.516929918,7.242735022,8941.626538,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.67439439,0.58990223,0.058373429,1,1,1,1-Jan,2.70416,2.69864,0.124277,0.130751,0.106886,0.102857,34000.9,36774.3,35192.1,38376.3,44526.4,49706.9,54965.4,61532.2,1.77687,1.99247,0.111219,0,25.5036,999.9,50.348,33.475,29.2473,55.0137,39.4712,1,0.0645427,-0.548453,20.114,5.19752,12.0049,4.97515,3.29343,9999,9999,999.9,9999,1.86355,1.86843,1.86813,1.86932,1.8701,1.86615,1.86722,1.86858,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.274,0.5721,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243.6,-2561243.3,1.59912,2.64648,1.54785,2.30591,1.34644,2.31079,38.9693,23.9999,18,388.146,515.211,25.2286,28.1496,29.9994,28.2758,28.2289,32.0642,25.9755,100,25.3546,722.818,23.8437,101.995,102.435,NA,4
236,1510791573,3315,20171115 18:19:32,18:19:32,5,ely_can20_t2_ch4,ozzie,1510791565,0.002624058,2.624058493,13.50175008,653.887473,498.212509,44.52363179,58.43579708,0.157567536,3.538528464,0.153770874,0.096440292,321.5140071,27.948358,27.948358,3.783430113,64.81162801,2.310405489,3.564800885,1.473024624,-115.7209795,-193.9710023,-11.88227722,-0.060251918,53.87624166,2.463702998,13.50175008,725.3433041,695.1307212,3.460997576,64.5,2.624058493,24.04800939,25.88691758,0.006211861,94.03,0,0,1,0,47109,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.990741,1681.191955,0.840599869,0.160757748,2.96,0.5,0: Broadleaf,2,TRUE,1510791565,653.8874815,694.9402593,25.85307778,24.07740741,645.6651852,25.28198519,400.0757037,89.32125556,0.045492541,26.93157407,27.30686296,999.9,0,0,10021.83296,0,7.376147037,-41.05279259,671.2415926,712.0848519,1.775664815,694.9402593,24.07740741,2.309229259,2.150624444,19.74091111,18.59915926,1999.990741,0.980002556,0.019997589,0,2.345625926,0,8942.657778,17300.08148,38.90255556,39.38188889,38.59466667,38.16174074,38.25918519,1960,39.99111111,0,1677865565,0,2.336373077,0.190355555,16.9340171,8942.498462,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.723943415,0.771252962,0.07793038,1,1,1,1-Jan,2.70402,2.69807,0.126461,0.132786,0.10692,0.102541,33916.6,36688.9,35192.6,38377,44525.4,49725.2,54966.2,61533.1,1.77698,1.99308,0.11215,0,25.5116,999.9,50.348,33.455,29.2154,55.1137,39.6234,1,0.0638465,-0.511454,20.1141,5.19797,12.0044,4.9753,3.29332,9999,9999,999.9,9999,1.86356,1.86842,1.86813,1.86932,1.87011,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.38,0.5727,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243.5,-2561243.2,1.6272,2.64893,1.54785,2.30591,1.34644,2.33643,38.9693,23.9999,18,388.137,515.529,25.3804,28.1406,29.9995,28.2661,28.2192,32.6989,26.2683,100,25.4696,742.893,23.7799,101.997,102.437,NA,4
237,1510791578,3320,20171115 18:19:37,18:19:37,5,ely_can20_t2_ch4,ozzie,1510791570,0.002674369,2.674369242,13.80913434,669.4941342,512.7272038,45.82058645,59.83028329,0.160459398,3.535241501,0.156520407,0.098171103,321.5188456,27.96450832,27.96450832,3.786995077,64.76075805,2.312151758,3.570297549,1.474843319,-117.9396836,-191.8711728,-11.76706238,-0.059073141,54.00703713,2.579361641,13.80913434,741.7141185,711.913,3.34956,64.5,2.674369242,23.94055273,25.87124,-0.000373626,94.03,0,0,1,0,46945,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.021071,1681.217432,0.84059986,0.160757729,2.96,0.5,0: Broadleaf,2,TRUE,1510791570,669.4941429,710.7310357,25.87271786,24.01365357,661.1728214,25.30067857,400.0601071,89.32092143,0.045482607,26.95779643,27.33054286,999.9,0,0,10008.60107,0,7.364596429,-41.23696071,687.276,728.2171071,1.859048929,710.7310357,24.01365357,2.310974286,2.1449225,19.75309643,18.55669286,2000.021071,0.980002821,0.019997296,0,2.315382143,0,8944.086429,17300.34643,38.8905,39.375,38.5755,38.14935714,38.25,1960.030357,39.99107143,0,1677865570,0,2.332916,-0.465661539,18.33538465,8944.1584,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.799907805,1.026682997,0.102902625,0,0,1,0/1,2.70404,2.69804,0.128574,0.134945,0.106873,0.102293,33835.4,36598.5,35193.3,38377.9,44528.6,49739.9,54967.2,61534.3,1.777,1.99308,0.112742,0,25.5201,999.9,50.348,33.455,29.2148,55.0937,39.8678,1,0.0631784,-0.480493,20.1142,5.19812,12.0056,4.9754,3.29328,9999,9999,999.9,9999,1.86355,1.86843,1.86813,1.86932,1.87011,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.484,0.5718,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243.4,-2561243.2,1.65894,2.63916,1.54785,2.30713,1.34644,2.42554,38.9693,23.9999,18,388.087,515.437,25.4973,28.131,29.9994,28.2565,28.209,33.2497,26.563,100,25.5714,756.474,23.734,101.999,102.439,NA,4
238,1510791583,3325,20171115 18:19:42,18:19:42,5,ely_can20_t2_ch4,ozzie,1510791575,0.002728189,2.728189099,14.36668996,686.9499909,526.5417933,47.05494977,61.38999359,0.163326344,3.527294113,0.159238324,0.099882723,321.5181239,27.9828198,27.9828198,3.791040631,64.65691724,2.312238459,3.576165642,1.478802172,-120.3131393,-189.6059114,-11.65702957,-0.05795631,54.26571584,2.704768047,14.36668996,759.419224,728.9077879,3.399604242,64.5,2.728189099,23.86443424,25.84701758,-0.001912165,94.03,0,0,1,0,47081,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.016667,1681.213722,0.840599856,0.160757722,2.96,0.5,0: Broadleaf,2,TRUE,1510791575,686.95,728.4777037,25.8737963,23.92423704,678.5182963,25.3017037,400.0373333,89.32041481,0.045615315,26.98575185,27.35722222,999.9,0,0,9976.602222,0,7.34877037,-41.52775556,705.195963,746.3321852,1.949547778,728.4777037,23.92423704,2.311057778,2.136923704,19.75367778,18.49704815,2000.016667,0.980002778,0.019997344,0,2.265885185,0,8945.738148,17300.31481,38.87959259,39.375,38.57133333,38.13648148,38.25,1960.025926,39.99074074,0,1677865575,0,2.28172,-0.539315387,18.89538464,8945.7944,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.877660732,1.067958606,0.106494266,0,0,1,0/1,2.70359,2.69881,0.130667,0.136902,0.106801,0.102117,33754.2,36516.7,35193.4,38378.9,44532.4,49750.6,54967.3,61535.3,1.77675,1.9934,0.113614,0,25.5299,999.9,50.324,33.455,29.2001,55.4937,40.028,1,0.0624924,-0.464943,20.1144,5.19797,12.005,4.9752,3.29325,9999,9999,999.9,9999,1.86356,1.86843,1.86813,1.86933,1.87011,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.588,0.5706,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243.4,-2561243.1,1.68579,2.63428,1.54785,2.30591,1.34644,2.4646,38.9693,24.0087,18,387.889,515.579,25.5923,28.1218,29.9995,28.2473,28.2004,33.7998,26.8359,100,25.6568,776.785,23.699,101.999,102.441,NA,4
239,1510791588,3330,20171115 18:19:47,18:19:47,5,ely_can20_t2_ch4,ozzie,1510791580,0.002738929,2.738928842,14.40394713,702.4566696,541.0799267,48.35371211,62.77517589,0.163203181,3.528028873,0.159122068,0.099809464,321.5168304,28.00669342,28.00669342,3.79632069,64.5124922,2.310658667,3.581722839,1.485662023,-120.7867619,-189.1577615,-11.62997539,-0.057668464,54.20079024,2.784086533,14.40394713,775.5692149,745.4996667,3.318026667,64.5,2.738928842,23.80836576,25.81584182,-0.00391626,94.03,0,0,1,0,47520,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.008571,1681.206921,0.840599858,0.160757726,2.96,0.5,0: Broadleaf,2,TRUE,1510791580,702.4566786,744.0133571,25.85636071,23.84936429,693.927,25.28510714,399.9915714,89.31934643,0.045846632,27.01218929,27.38748571,999.9,0,0,9979.683571,0,7.339577143,-41.55673214,721.1013214,762.19025,2.0069725,744.0133571,23.84936429,2.309472857,2.130210714,19.74261071,18.44685,2000.008571,0.980002714,0.019997414,0,2.204667857,0,8947.943929,17300.25,38.875,39.375,38.56425,38.13385714,38.25,1960.017857,39.99071429,0,1677865580,0,2.218168,-0.655630761,32.80153839,8948.0748,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.952000244,0.818374495,0.083801045,1,1,1,1-Jan,2.70382,2.6991,0.1327,0.138945,0.106707,0.10184,33675.6,36430.4,35193.6,38379,44537.6,49766.5,54967.8,61536,1.77708,1.9933,0.120278,0,25.5412,999.9,50.324,33.455,29.203,55.9537,40.2123,1,0.0617683,-0.426147,20.1145,5.19797,12.0046,4.97525,3.2935,9999,9999,999.9,9999,1.86356,1.86843,1.86813,1.86933,1.87012,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.69,0.5691,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243.3,-2561243,1.71631,2.63428,1.54785,2.30591,1.34644,2.46948,38.9693,24.0087,18,388.001,515.421,25.6794,28.1125,29.9994,28.2373,28.1905,34.4251,26.8359,100,25.7071,790.288,23.7904,102,102.442,NA,4
240,1510791593,3335,20171115 18:19:52,18:19:52,5,ely_can20_t2_ch4,ozzie,1510791585,0.002716894,2.716893952,14.73615543,719.779213,552.332078,49.3585694,64.32230474,0.160718704,3.532969248,0.156764667,0.098325069,321.5128249,28.03931317,28.03931317,3.803545479,64.32059229,2.307733334,3.587860826,1.495812145,-119.8150233,-190.0818366,-11.67404726,-0.058082259,54.45571575,2.838189326,14.73615543,792.8957086,762.3018545,3.365937576,64.5,2.716893952,23.71789939,25.76622242,-0.010656623,94.03,0,0,1,0,47335,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.983333,1681.185733,0.840599872,0.160757752,2.96,0.5,0: Broadleaf,2,TRUE,1510791585,719.7792222,761.5876296,25.82398889,23.77799259,711.1404444,25.2542963,400.0052222,89.31792222,0.046015459,27.04134815,27.46277778,999.9,0,0,9999.767778,0,7.352550741,-41.80833704,738.8591111,780.1368889,2.045978148,761.5876296,23.77799259,2.306545556,2.123801852,19.72216667,18.3987963,1999.983333,0.980002444,0.019997711,0,2.241262963,0,8950.747778,17300.03333,38.875,39.375,38.562,38.125,38.25,1959.992593,39.99111111,0,1677865585,0,2.240957692,0.366184621,36.41675216,8950.813462,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,2.02138561,0.464905714,0.048110378,1,1,1,1-Jan,2.70424,2.69896,0.134741,0.140949,0.106574,0.101783,33597.3,36346.8,35194.5,38380.1,44545.1,49770.9,54968.8,61537.4,1.77743,1.9931,0.126179,0,25.5498,999.9,50.324,33.475,29.233,55.5437,40.0841,1,0.0611103,-0.0855964,20.113,5.19812,12.0041,4.9753,3.29355,9999,9999,999.9,9999,1.86356,1.86843,1.86815,1.86933,1.87012,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.793,0.5667,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243.2,-2561242.9,1.74561,2.63184,1.54785,2.30713,1.34644,2.46338,38.9445,23.9999,18,388.13,515.202,25.7316,28.1032,29.9995,28.2281,28.1813,34.9841,26.8359,100,25.034,810.472,23.8044,102.002,102.445,NA,4
241,1510791598,3340,20171115 18:19:57,18:19:57,5,ely_can20_t2_ch4,ozzie,1510791590,0.002737412,2.737412213,15.02344114,735.1884549,564.7495035,50.46785681,65.69883717,0.161146477,3.538859215,0.157178084,0.098584707,321.5182072,28.05775999,28.05775999,3.807636484,64.13857976,2.304511243,3.593018822,1.503125241,-120.7198786,-189.2496428,-11.60607771,-0.057391885,54.69725065,2.850286786,15.02344114,809.9496135,779.1294242,3.368311515,64.5,2.737412213,23.70363091,25.72687152,-0.00593039,94.03,0,0,1,0,47217,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.016429,1681.213585,0.840599888,0.160757783,2.96,0.5,0: Broadleaf,2,TRUE,1510791590,735.1884643,777.2106071,25.78812857,23.73352857,726.45275,25.22016429,400.04275,89.31729643,0.045963739,27.06581786,27.5275,999.9,0,0,10023.61286,0,7.373658929,-42.02210357,754.6488929,796.1043929,2.054587857,777.2106071,23.73352857,2.303326786,2.119814286,19.69966429,18.36884286,2000.016429,0.980002393,0.019997768,0,2.284032143,0,8953.605357,17300.32143,38.875,39.375,38.562,38.125,38.25,1960.024643,39.99285714,0,1677865590,0,2.270380769,0.580735048,29.8936752,8953.745769,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,2.040752439,0.221336446,0.030172605,1,1,1,1-Jan,2.70394,2.69884,0.136762,0.142957,0.106458,0.101764,33519.1,36262.5,35194.8,38380.8,44551.1,49772.8,54968.9,61538.4,1.77702,1.9935,0.120915,0,25.5625,999.9,50.324,33.455,29.2022,55.4637,39.5713,1,0.0663389,2.38489,20.0953,5.19797,12.0047,4.9751,3.29345,9999,9999,999.9,9999,1.86356,1.86842,1.86813,1.86932,1.87012,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.896,0.5647,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243.1,-2561242.8,1.77612,2.64282,1.54785,2.30713,1.34644,2.28882,38.9693,23.9912,18,387.846,515.389,25.2754,28.0934,30.0033,28.2181,28.1721,35.6213,26.5607,100,24.9424,824.203,23.8525,102.003,102.446,NA,4
242,1510791603,3345,20171115 18:20:02,18:20:02,5,ely_can20_t2_ch4,ozzie,1510791595,0.002461691,2.461691341,14.91245307,752.565287,563.1701041,50.32704255,67.25212319,0.142330006,3.537142269,0.139223163,0.087287966,321.5172713,28.13876577,28.13876577,3.82564684,63.92785987,2.299702273,3.597339686,1.525944566,-108.5605881,-200.7007563,-12.32055444,-0.064627514,55.21065092,2.813892916,14.91245307,827.2242237,796.2009212,3.418530909,64.5,2.461691341,23.69647545,25.63559576,-0.019549004,94.03,0,0,1,0,47299,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.01,1681.208232,0.840599913,0.160757832,2.96,0.5,0: Broadleaf,2,TRUE,1510791595,752.5652963,794.9823704,25.73414815,23.70573333,743.7205926,25.16877037,400.0552593,89.31785556,0.045983504,27.08629259,27.56720741,999.9,0,0,10016.61741,0,7.388047407,-42.4170037,772.4429259,814.2855926,2.028411111,794.9823704,23.70573333,2.29852,2.117345185,19.66600741,18.35027407,2000.01,0.980002333,0.019997833,0,2.365159259,0,8956.517778,17300.26296,38.875,39.36566667,38.562,38.125,38.25,1960.018148,39.99444444,0,1677865596,0,2.369484,0.260607697,32.66846145,8956.7488,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,2.03527439,-0.278238815,0.041755765,1,1,1,1-Jan,2.7038,2.69914,0.138789,0.144944,0.106204,0.101862,33440.8,36178.4,35195.1,38380.7,44564.1,49767.3,54969.1,61538.2,1.77713,1.99398,0.122055,0,25.5751,999.9,50.324,33.455,29.2023,55.7737,40.1522,1,0.0635798,1.44897,20.1075,5.19812,12.0047,4.9754,3.29335,9999,9999,999.9,9999,1.86356,1.86843,1.86813,1.8693,1.87012,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9,0.5603,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561243,-2561242.7,1.80786,2.64282,1.54785,2.30591,1.34644,2.36328,38.9445,23.9912,18,387.838,515.632,24.911,28.0841,29.9995,28.2087,28.1633,36.1802,25.9822,100,24.9057,844.352,23.9505,102.003,102.446,NA,4
