"obs","Comments","time..2","elapsed","date","hhmmss","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
NA,"sch_sco2use",NA,NA,NA,10:57:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
9,NA,1677862725.5,204,2023-03-03 10:58:45,10:58:45,5,"albert","sch_sco20_t2_ch4_2",1677862717.5,0.00192230803596375,1.92230803596375,12.0568616518109,291.819444074212,113.409826418288,10.1580778361902,26.1381638667388,0.113319512894592,3.5370370793705,0.111340558285355,0.0697627715191469,321.515773935484,28.0400870366352,27.491064516129,3.6836964879914,61.5995402049037,2.18795324536136,3.55189866366435,1.49574324263004,-84.7737843860015,-118.452156416035,-7.2403964960156,111.049436637431,11.9051318775727,1.94825635837022,12.0568616518109,306.423683097277,299.113654545454,0.00058003514801806,63.5216758810404,1.92230803596375,23.295326644278,24.407563030303,-0.00029167122831742,100.007422885434,0,0,1,0,47344,1999.99483870968,1681.19597419355,0.8406001563875,0.160758301827876,2.96,0.5,"0: Broadleaf",2,TRUE,1677862717.5,291.819451612903,299.203290322581,24.4273967741935,23.3022903225806,288.787838709677,24.0854548387097,500.038903225807,89.4696806451613,0.099963864516129,26.8698838709677,27.491064516129,999.9,0,0,9999.19580645162,0,5.53651193548387,-7.38391548387097,299.126322580645,306.341806451613,1.12510903225806,299.203290322581,23.3022903225806,2.18551161290323,2.08484774193548,18.8564967741935,18.1038903225806,1999.99483870968,0.979995322580645,0.0200047,0,2.04028387096774,0,6198.42,17338.1516129032,39.9816451612903,40.284,38.8646774193548,38.411064516129,38.4614516129032,1959.98451612903,40.0103225806452,0,1677862728.4,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-7.371828,-0.492253958724162,0.0634620244792112,0,1.12646875,-0.0822903939962496,0.010672906395987,1,1,2,"1/2",2.97749,2.72776,0.06317,0.0653234,0.106742,0.104193,27941.9,27585.8,30363.6,29771.1,37435.6,35109.1,46460.3,44269.5,1.84827,1.81327,0.0714995,0,26.3271,999.9,50,33.9,29.6972,63.2971,23.4495,1,0.140897,1.40887,20.1914,5.23286,11.9727,4.97085,3.29035,9999,9999,9999,999.9,4.97339,1.87793,1.87607,1.87894,1.87554,1.87911,1.8762,1.87735,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.032,0.3415,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,-0.00226003033424513,0.00193859277299023,0.00060593543594765,-3.86528600643921e-06,0,2124,1,26,223244.4,1120,0.855713,2.57568,1.39893,2.35962,1.44897,2.41699,42.218,24.0262,18,491.055,440.516,24.049,28.8808,30,28.7262,28.7994,17.1625,30.555,92.8465,24.0526,292.506,23.3571,100.395,101.798,4
10,NA,1677862730.5,209,2023-03-03 10:58:50,10:58:50,5,"albert","sch_sco20_t2_ch4_2",1677862722.65517,0.00191513130688017,1.91513130688017,12.3996884056695,291.781233632685,107.602669587604,9.6371177641986,26.1325311042773,0.112722482677672,3.53710700635748,0.110764169358949,0.0694007187003666,321.517039241379,28.0410489441495,27.4936896551724,3.68426240572541,61.5599629975498,2.18647200657177,3.55177602471723,1.49779039915364,-84.4572906334156,-119.067089950679,-7.27791466073828,110.714743996546,11.7168440177825,1.93010650198966,12.3996884056695,306.254409572752,298.936775757576,-0.0434023232051781,63.5216758810404,1.91513130688017,23.2981583625527,24.4048678787879,-9.33422716489825e-05,100.007422885434,0,0,1,0,47378,2000.00275862069,1681.20262758621,0.840600154344615,0.160758297885106,2.96,0.5,"0: Broadleaf",2,TRUE,1677862722.65517,291.78124137931,299.050689655172,24.412924137931,23.2982448275862,288.74975862069,24.0713344827586,500.021965517241,89.4622862068966,0.0997832206896552,26.8692965517241,27.4936896551724,999.9,0,0,10000.304137931,0,6.31304793103448,-7.26949689655172,299.082724137931,306.184310344828,1.11468448275862,299.050689655172,23.2982448275862,2.18403655172414,2.08431413793103,18.8456931034483,18.0998103448276,2000.00275862069,0.979995379310345,0.0200046413793103,0,1.99521379310345,0,6197.79586206897,17338.2206896552,39.993275862069,40.2756551724138,38.887724137931,38.4221724137931,38.4760344827586,1959.9924137931,40.0103448275862,0,1677862733.2,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-7.32883585365854,0.573836236933795,0.198276899125214,0,1.12191731707317,-0.116355261324045,0.0120726019230383,0,0,2,"0/2",2.9775,2.72815,0.0631216,0.0648816,0.106726,0.104191,27943.2,27598.8,30363.5,29771.1,37436.2,35109.2,46460.2,44269.6,1.84825,1.81332,0.0712462,0,26.3248,999.9,49.9,33.9,29.6406,63.2471,23.4816,1,0.140874,1.42198,20.1908,5.23002,11.9731,4.9699,3.28968,9999,9999,9999,999.9,4.97337,1.87792,1.87607,1.87894,1.8755,1.87911,1.87618,1.87738,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.031,0.3414,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,-0.00226003033424513,0.00193859277299023,0.00060593543594765,-3.86528600643921e-06,0,2124,1,26,223244.4,1120.1,0.828857,2.55859,1.39893,2.36084,1.44897,2.5061,42.218,24.0437,18,491.041,440.547,24.0546,28.8799,29.9999,28.7262,28.7994,16.624,30.555,92.8465,24.0541,279.135,23.3625,100.395,101.798,4
11,NA,1677862735.5,214,2023-03-03 10:58:55,10:58:55,5,"albert","sch_sco20_t2_ch4_2",1677862727.73214,0.00191750993082648,1.91750993082649,12.1398193262776,291.280492416534,110.906547535974,9.93188017223457,26.0846903222926,0.112789353941287,3.53750935958844,0.110828957044626,0.0694413938562521,321.518537678571,28.0410795773757,27.4939642857143,3.68432161394224,61.5363575047734,2.18571939294347,3.551915455467,1.49860222099876,-84.5621879494482,-119.005663666739,-7.27336689415183,110.677319168232,8.32994022270129,1.92185724378764,12.1398193262776,299.385730354747,295.705654545454,-0.807314612197191,63.5216758810404,1.91750993082649,23.2976508411813,24.4049466666667,2.28554256974709e-05,100.007422885434,0,0,1,0,47370,2000.01214285714,1681.21051071429,0.840600151713365,0.160758292806794,2.96,0.5,"0: Broadleaf",2,TRUE,1677862727.73214,291.2805,296.543214285714,24.4073214285714,23.2973535714286,288.250714285714,24.0658678571429,500.001107142857,89.4521535714286,0.0996392928571429,26.8699642857143,27.4939642857143,999.9,0,0,10003.0589285714,0,6.44025214285714,-5.26270232142857,298.567785714286,303.616785714286,1.10997321428571,296.543214285714,23.2973535714286,2.18328785714286,2.0839975,18.8402,18.0973964285714,2000.01214285714,0.979995464285714,0.0200045535714286,0,2.05209642857143,0,6197.69392857143,17338.3035714286,39.9595,40.2743571428571,38.9149285714286,38.435,38.4774285714286,1960.00178571429,40.0103571428571,0,1677862738.6,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-5.834509875,22.0194830656661,2.78073281843003,0,1.11257025,-0.0574154971857452,0.00582396535339112,1,1,2,"1/2",2.97756,2.72827,0.0624578,0.0627425,0.106722,0.104183,27962.9,27662.4,30363.4,29771.7,37436.3,35109.8,46460.1,44270.2,1.8482,1.8129,0.0715666,0,26.3234,999.9,49.9,33.9,29.6457,63.1071,23.4736,1,0.140417,1.40933,20.191,5.23002,11.9725,4.96985,3.28975,9999,9999,9999,999.9,4.97338,1.87791,1.87607,1.87891,1.87548,1.87908,1.87615,1.87733,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.019,0.3414,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,-0.00226003033424513,0.00193859277299023,0.00060593543594765,-3.86528600643921e-06,0,2124,1,26,223244.5,1120.2,0.797119,2.57812,1.39893,2.35962,1.44897,2.4292,42.218,24.035,18,490.998,440.283,24.0578,28.8775,29.9999,28.7239,28.7994,15.9852,30.555,92.8465,24.0604,259.093,23.3611,100.394,101.8,4
12,NA,1677862740.5,219,2023-03-03 10:59:00,10:59:00,5,"albert","sch_sco20_t2_ch4_2",1677862733,0.00191069731205231,1.91069731205232,11.8060658819994,288.558918552915,112.410916681562,10.0661135784895,25.8397221016184,0.112388253232075,3.53794382144145,0.110441879518929,0.0691982409434305,321.516460777778,28.0430056114334,27.4917481481481,3.68384385553949,61.5252434697278,2.18540012003205,3.5520381501738,1.49844373550744,-84.2617514615072,-118.485507644068,-7.24062782684674,111.528573845356,0.447192147640282,1.91620793700243,11.8060658819994,285.177556974697,286.801612121212,-1.9272276919855,63.5216758810404,1.91069731205232,23.2998700616573,24.40356,-2.33304076628298e-05,100.007422885434,0,0,1,0,47372,1999.99925925926,1681.19967777778,0.840600150222278,0.160758289928996,2.96,0.5,"0: Broadleaf",2,TRUE,1677862733,288.558925925926,289.151,24.4049333333333,23.2982296296296,285.538111111111,24.0635296296296,500.002962962963,89.4477407407407,0.0997327222222222,26.8705518518518,27.4917481481481,999.9,0,0,10005.3040740741,0,6.45332185185185,-0.592082037037037,295.77737037037,296.048444444444,1.10669962962963,289.151,23.2982296296296,2.1829662962963,2.08397444444444,18.8378407407407,18.0972111111111,1999.99925925926,0.979995444444444,0.0200045740740741,0,2.04046296296296,0,6199.13407407407,17338.1962962963,39.9510740740741,40.2660740740741,38.9002592592593,38.4325185185185,38.4695925925926,1959.98925925926,40.01,0,1677862743.4,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-3.291049375,48.5284473433396,5.14319930765749,0,1.1094625,-0.0378751969981239,0.00396042911185139,1,1,2,"1/2",2.97761,2.72845,0.0607999,0.0599623,0.106722,0.104195,28012.5,27744.5,30363.5,29771.7,37436.3,35109.3,46460.3,44270.4,1.84835,1.8126,0.0714287,0,26.3211,999.9,49.9,33.9,29.6406,63.2671,23.4295,1,0.140528,1.40301,20.1909,5.22942,11.9718,4.9698,3.28965,9999,9999,9999,999.9,4.9734,1.8779,1.87606,1.87889,1.87547,1.87908,1.87615,1.87733,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.989,0.3414,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,-0.00226003033424513,0.00193859277299023,0.00060593543594765,-3.86528600643921e-06,0,2124,1,26,223244.6,1120.3,0.758057,2.56348,1.39893,2.35962,1.44897,2.50244,42.218,24.0437,18,491.08,440.081,24.0623,28.8763,30.0001,28.7237,28.7972,15.2152,30.555,92.4737,24.0649,245.731,23.3648,100.395,101.8,4
13,NA,1677862745.5,224,2023-03-03 10:59:05,10:59:05,5,"albert","sch_sco20_t2_ch4_2",1677862737.71429,0.0019316654333613,1.9316654333613,11.6437080631663,282.503778425093,110.578573874667,9.90201256364387,25.2974501770364,0.113601135465254,3.53744955825203,0.11161265296224,0.0699336661591157,321.517361357143,28.0383639942602,27.4941821428571,3.68436858284477,61.5254765175068,2.18537879370579,3.55199003307834,1.49898978913897,-85.1864456112335,-118.977088569565,-7.27176426484362,110.082062911501,-8.94289882383304,1.91863970254017,11.6437080631663,269.090815370693,274.040533333333,-2.63566859017902,63.5216758810404,1.9316654333613,23.2906786005822,24.4061284848485,1.93958941461582e-05,100.007422885434,0,0,1,0,47267,2000.00464285714,1681.20422142857,0.840600159321059,0.160758307489643,2.96,0.5,"0: Broadleaf",2,TRUE,1677862737.71429,282.503785714286,277.530678571429,24.4047428571429,23.296675,279.503107142857,24.06335,500.02125,89.4473821428571,0.0999163678571428,26.8703214285714,27.4941821428571,999.9,0,0,10003.3514285714,0,6.44512821428572,4.97311339285714,289.57075,284.1505,1.10806214285714,277.530678571429,23.296675,2.18294071428571,2.08382678571429,18.8376571428571,18.0960821428571,2000.00464285714,0.97999525,0.020004775,0,2.04789642857143,0,6202.22178571429,17338.25,39.9573571428571,40.2677142857143,38.8859285714286,38.4193571428571,38.4549642857143,1959.99392857143,40.0107142857143,0,1677862748.8,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,2.046939625,71.9991406266417,6.99692746959415,0,1.108151,0.0105496435272062,0.00389407678404008,1,1,2,"1/2",2.97757,2.72827,0.0584751,0.0569462,0.106731,0.104171,28081.8,27833.8,30363.6,29772,37435.7,35110.4,46460.2,44270.9,1.8487,1.8123,0.0727288,0,26.3201,999.9,49.9,33.9,29.6368,63.0371,23.5096,1,0.140396,1.38861,20.1912,5.22912,11.9718,4.9698,3.28955,9999,9999,9999,999.9,4.97338,1.87791,1.87607,1.87891,1.87549,1.87909,1.87616,1.87732,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.946,0.3414,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,-0.00226003033424513,0.00193859277299023,0.00060593543594765,-3.86528600643921e-06,0,2124,1,26,223244.7,1120.4,0.722656,2.57568,1.39893,2.35962,1.44897,2.46704,42.218,24.035,18,491.276,439.893,24.0676,28.875,30,28.7237,28.797,14.4994,30.2811,92.4737,24.0717,225.696,23.3643,100.395,101.801,4
14,NA,1677862750.5,229,2023-03-03 10:59:10,10:59:10,5,"albert","sch_sco20_t2_ch4_2",1677862743,0.00189079997851364,1.89079997851364,11.0692617523335,271.703733817899,104.62553498711,9.36924485661488,24.3311425925807,0.111042331315578,3.53690211770159,0.109141322322501,0.0683814137270519,321.517943777778,28.0473353678681,27.5017703703704,3.68600489258351,61.5283410454883,2.18546636757549,3.55196699673693,1.50053852500802,-83.3842790524517,-120.426646033743,-7.361774321949,110.345244369634,-17.8445636090554,1.91184777946746,11.0692617523335,252.39317488819,259.306806060606,-2.99028273459074,63.5216758810404,1.89079997851364,23.3166367933099,24.4080133333333,8.18114423332355e-05,100.007422885434,0,0,1,0,47325,2000.00814814815,1681.20717777778,0.840600164221553,0.160758316947598,2.96,0.5,"0: Broadleaf",2,TRUE,1677862743,271.703740740741,261.447925925926,24.4049111111111,23.3007888888889,268.739074074074,24.0635037037037,500.03162962963,89.450337037037,0.0999324814814815,26.8702111111111,27.5017703703704,999.9,0,0,10000.8140740741,0,6.43350518518519,10.2557851851852,278.500555555556,267.685185185185,1.1041062962963,261.447925925926,23.3007888888889,2.18302740740741,2.08426407407407,18.8382925925926,18.0994185185185,2000.00814814815,0.979995111111111,0.0200049185185185,0,2.00645555555556,0,6207.31259259259,17338.2925925926,39.9766296296296,40.2637777777778,38.870037037037,38.4163333333333,38.4555925925926,1959.99703703704,40.0111111111111,0,1677862753.6,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,6.142116375,64.2651670806754,6.32944440253848,0,1.106228,-0.0127645778611646,0.00679515055020858,1,1,2,"1/2",2.9776,2.72834,0.0557652,0.0538003,0.106751,0.104286,28163.2,27926.4,30364.2,29771.8,37435.5,35105.3,46461.2,44270.4,1.8483,1.81243,0.0732578,0,26.3181,999.9,49.9,33.9,29.6375,62.9871,23.3894,1,0.140465,1.49426,20.1901,5.22942,11.9725,4.96965,3.28958,9999,9999,9999,999.9,4.97339,1.8779,1.87606,1.87886,1.87549,1.87907,1.87612,1.87731,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.897,0.3415,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,-0.00226003033424513,0.00193859277299023,0.00060593543594765,-3.86528600643921e-06,0,2124,1,26,223244.8,1120.4,0.682373,2.56958,1.39893,2.35962,1.44897,2.47192,42.218,24.0437,18,491.036,439.971,24.0667,28.8726,30.0001,28.7213,28.797,13.6996,30.2811,92.4737,24.0494,212.337,23.3622,100.397,101.8,4
15,NA,1677862755.5,234,2023-03-03 10:59:15,10:59:15,5,"albert","sch_sco20_t2_ch4_2",1677862747.71429,0.00189530214517489,1.8953021451749,10.574241189808,259.179886237374,100.013245316668,8.95656125636068,23.2105309666896,0.11136000178781,3.53497278453947,0.109447177232423,0.0685736086597986,321.517382035714,28.0471556534857,27.5009607142857,3.68583026979564,61.5388072344881,2.18586377311887,3.55200867769476,1.49996649667677,-83.582824602213,-120.168612837875,-7.34998745377648,110.41595714185,-22.4265298168415,1.90305814788,10.574241189808,235.539039995741,243.573151515151,-3.17029008353368,63.5216758810404,1.8953021451749,23.325913196165,24.4196345454545,0.00011419111754848,100.007422885434,0,0,1,0,47317,2000.00464285714,1681.20423214286,0.840600164678189,0.160758317828905,2.96,0.5,"0: Broadleaf",2,TRUE,1677862747.71429,259.179892857143,246.196321428571,24.4084,23.3093678571429,256.257357142857,24.0669142857143,500.036178571429,89.4537607142857,0.0999901714285714,26.8704107142857,27.5009607142857,999.9,0,0,9992.65535714286,0,6.41676,12.9835617857143,265.664321428571,252.071857142857,1.09902035714286,246.196321428571,23.3093678571429,2.18342285714286,2.08510964285714,18.8411964285714,18.1058785714286,2000.00464285714,0.979995035714286,0.0200049964285714,0,2.00090357142857,0,6212.86785714286,17338.2607142857,39.97075,40.2743571428571,38.8881071428571,38.42375,38.4639285714286,1959.99357142857,40.0110714285714,0,1677862758.4,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,11.26516475,35.6038852908067,3.56758892352033,0,1.1006405,-0.0755905440900581,0.01086373783511,1,1,2,"1/2",2.97748,2.72838,0.052825,0.0505701,0.106781,0.104288,28250.7,28021.2,30364,29771.2,37433.7,35104.5,46460.9,44269.7,1.84833,1.81253,0.0711009,0,26.3181,999.9,49.9,34,29.8015,63.3571,23.762,1,0.140473,1.51593,20.1901,5.22927,11.9721,4.9697,3.28953,9999,9999,9999,999.9,4.97338,1.8779,1.87607,1.87889,1.87551,1.87909,1.87616,1.87733,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.845,0.3417,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,-0.00226003033424513,0.00193859277299023,0.00060593543594765,-3.86528600643921e-06,0,2124,1,26,223244.9,1120.5,0.645752,2.5769,1.39893,2.35962,1.44897,2.5,42.218,24.035,18,491.05,440.033,24.0474,28.8725,30.0001,28.7213,28.797,12.966,30.2811,92.4737,24.0367,192.304,23.3622,100.396,101.799,4
16,NA,1677862760.5,239,2023-03-03 10:59:20,10:59:20,5,"albert","sch_sco20_t2_ch4_2",1677862753,0.00190260439730752,1.90260439730753,9.75560674492016,243.62643833831,97.2572263295685,8.71011384601206,21.8185742479885,0.111841979588603,3.53559389178785,0.109913048625396,0.0688661910948997,321.513429888889,28.0460969201633,27.5011888888889,3.68587948068227,61.5527927185699,2.1864567545444,3.55216499199518,1.49942272613786,-83.904853921262,-120.090538604755,-7.34395760116418,110.174079761708,-25.4720894913899,1.89344478262101,9.75560674492016,218.569042456829,227.419042424242,-3.24035252010758,63.5216758810404,1.90260439730753,23.3253771845523,24.4238418181818,4.0681901759737e-05,100.007422885434,0,0,1,0,47316,1999.98,1681.18352222222,0.840600167112782,0.16075832252767,2.96,0.5,"0: Broadleaf",2,TRUE,1677862753,243.626444444444,228.821074074074,24.414,23.3205222222222,240.756740740741,24.0723703703704,500.034481481481,89.4574888888889,0.100009044444444,26.8711592592593,27.5011888888889,999.9,0,0,9994.74185185185,0,6.39744592592592,14.8053925925926,249.723148148148,234.284703703704,1.09346,228.821074074074,23.3205222222222,2.18401407407407,2.08619444444444,18.8455296296296,18.114162962963,1999.98,0.979994888888889,0.0200051481481482,0,1.9459962962963,0,6220.28444444444,17338.037037037,39.9394814814815,40.2660740740741,38.9233703703704,38.4371111111111,38.4741851851852,1959.96925925926,40.0107407407407,0,1677862763.2,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,13.3468325,22.7317357598499,2.27230709525886,0,1.09859975,-0.0663544840525363,0.0106336791581042,1,1,2,"1/2",2.97762,2.72841,0.049748,0.047264,0.106804,0.104291,28342.5,28119,30364,29771.5,37432.7,35104.4,46461.1,44270.1,1.8486,1.8123,0.0721999,0,26.3181,999.9,49.8,34,29.7407,63.3671,23.4215,1,0.140419,1.4459,20.1906,5.22957,11.9715,4.9696,3.28953,9999,9999,9999,999.9,4.97338,1.87791,1.87607,1.87893,1.87554,1.8791,1.87616,1.87732,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.79,0.3419,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,-0.00226003033424513,0.00193859277299023,0.00060593543594765,-3.86528600643921e-06,0,2124,1,26,223244.9,1120.6,0.604248,2.57812,1.39893,2.35962,1.44897,2.44873,42.218,24.035,18,491.204,439.881,24.0374,28.8701,30,28.7213,28.7953,12.149,30.2811,92.4737,24.0453,178.903,23.3622,100.396,101.8,4
17,NA,1677862765.5,244,2023-03-03 10:59:25,10:59:25,5,"albert","sch_sco20_t2_ch4_2",1677862757.71429,0.00191993945788701,1.91993945788702,9.31593523729967,228.99213702932,90.7211756476581,8.12503178833335,20.508645080479,0.113042088159455,3.53574436320242,0.111072014035285,0.0695941522591166,321.515402678571,28.0424272650073,27.4949107142857,3.68452566297042,61.5724043770994,2.18717240803905,3.55219587437863,1.49735325493137,-84.6693300928175,-118.870720430274,-7.26882924920993,110.70652290627,-27.0123588887433,1.89828152621785,9.31593523729967,201.703175368585,211.022024242424,-3.28466047717907,63.5216758810404,1.91993945788702,23.3233088841864,24.431563030303,7.10273010797894e-05,100.007422885434,0,0,1,0,47340,1999.9925,1681.19401071429,0.840600157607734,0.160758304182926,2.96,0.5,"0: Broadleaf",2,TRUE,1677862757.71429,228.992142857143,213.259178571429,24.4211785714286,23.3249107142857,226.172785714286,24.0793892857143,500.03225,89.4604428571429,0.1000344,26.8713071428571,27.4949107142857,999.9,0,0,9995.01821428571,0,6.36937821428572,15.7329714285714,234.724357142857,218.35225,1.09626035714286,213.259178571429,23.3249107142857,2.18472857142857,2.08665607142857,18.8507642857143,18.1176785714286,1999.9925,0.979995142857143,0.0200048857142857,0,1.945475,0,6227.82857142857,17338.1357142857,39.8233571428571,40.2610714285714,38.9640714285714,38.4482857142857,38.4795357142857,1959.98214285714,40.0103571428571,0,1677862768.6,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,15.1661925,12.0866757973733,1.19529140116281,0,1.0963625,0.0307404878048769,0.00799116160204509,1,1,2,"1/2",2.97757,2.72833,0.0465498,0.0438704,0.106825,0.104286,28437.8,28219.4,30363.9,29771.7,37431.5,35104.8,46461.1,44270.7,1.8488,1.8124,0.0722073,0,26.3181,999.9,49.8,34,29.7451,63.3771,23.8341,1,0.140338,1.43719,20.1907,5.23062,11.9724,4.9698,3.28965,9999,9999,9999,999.9,4.9734,1.87792,1.87607,1.87895,1.87554,1.87912,1.8762,1.87736,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.733,0.342,1.95212870609396,0.00421885156013039,-1.79545563834132e-06,4.50901206508995e-10,-0.00226003033424513,0.00193859277299023,0.00060593543594765,-3.86528600643921e-06,0,2124,1,26,223245,1120.7,0.567627,2.57935,1.39893,2.35962,1.44897,2.51099,42.218,24.035,18,491.303,439.937,24.0424,28.8701,30,28.7195,28.7945,11.3992,30.2811,92.4737,24.046,158.777,23.3622,100.396,101.801,4
